Date,CPU Utilization,Total Power,CPU Power,GPU Power
2022-10-29 00:05:29,0.26065,1.98459,1.98459,0.00000
2022-10-29 00:05:30,0.25189,1.95412,1.95412,0.00000
2022-10-29 00:05:31,0.25628,1.96939,1.96939,0.00000
2022-10-29 00:05:32,0.25815,1.97587,1.97587,0.00000
2022-10-29 00:05:33,0.25945,1.98039,1.98039,0.00000
2022-10-29 00:05:34,0.25879,1.97813,1.97813,0.00000
2022-10-29 00:05:35,0.25879,1.97813,1.97813,0.00000
2022-10-29 00:05:36,0.25879,1.97813,1.97813,0.00000
2022-10-29 00:05:37,0.25879,1.97813,1.97813,0.00000
2022-10-29 00:05:38,0.25693,1.97163,1.97163,0.00000
2022-10-29 00:05:39,0.25879,1.97813,1.97813,0.00000
2022-10-29 00:05:40,0.25879,1.97813,1.97813,0.00000
2022-10-29 00:05:41,0.25815,1.97587,1.97587,0.00000
2022-10-29 00:05:42,0.25879,1.97813,1.97813,0.00000
2022-10-29 00:05:43,0.25879,1.97813,1.97813,0.00000
2022-10-29 00:05:44,0.25879,1.97813,1.97813,0.00000
2022-10-29 00:05:45,0.25693,1.97163,1.97163,0.00000
2022-10-29 00:05:46,0.26000,1.98232,1.98232,0.00000
2022-10-29 00:05:47,0.25693,1.97163,1.97163,0.00000
2022-10-29 00:05:48,0.26000,1.98232,1.98232,0.00000
2022-10-29 00:05:49,0.25693,1.97163,1.97163,0.00000
2022-10-29 00:05:50,0.25879,1.97813,1.97813,0.00000
2022-10-29 00:05:51,0.25815,1.97587,1.97587,0.00000
2022-10-29 00:05:52,0.25879,1.97813,1.97813,0.00000
2022-10-29 00:05:53,0.26000,1.98232,1.98232,0.00000
2022-10-29 00:05:54,0.25879,1.97813,1.97813,0.00000
2022-10-29 00:05:55,0.25879,1.97813,1.97813,0.00000
2022-10-29 00:05:56,0.25879,1.97813,1.97813,0.00000
2022-10-29 00:05:57,0.25879,1.97813,1.97813,0.00000
2022-10-29 00:05:58,0.26000,1.98232,1.98232,0.00000
2022-10-29 00:05:59,0.25879,1.97813,1.97813,0.00000
2022-10-29 00:06:00,0.25879,1.97813,1.97813,0.00000
2022-10-29 00:06:01,0.25879,1.97813,1.97813,0.00000
2022-10-29 00:06:02,0.25693,1.97163,1.97163,0.00000
2022-10-29 00:06:03,0.26000,1.98232,1.98232,0.00000
2022-10-29 00:06:04,0.25879,1.97813,1.97813,0.00000
2022-10-29 00:06:05,0.25693,1.97163,1.97163,0.00000
2022-10-29 00:06:06,0.26000,1.98232,1.98232,0.00000
2022-10-29 00:06:07,0.26065,1.98459,1.98459,0.00000
2022-10-29 00:06:08,0.25126,1.95192,1.95192,0.00000
2022-10-29 00:06:09,0.25441,1.96288,1.96288,0.00000
2022-10-29 00:06:10,0.25815,1.97587,1.97587,0.00000
2022-10-29 00:06:11,0.25879,1.97813,1.97813,0.00000
2022-10-29 00:06:12,0.25693,1.97163,1.97163,0.00000
2022-10-29 00:06:13,0.26000,1.98232,1.98232,0.00000
2022-10-29 00:06:14,0.26065,1.98459,1.98459,0.00000
2022-10-29 00:06:15,0.25879,1.97813,1.97813,0.00000
2022-10-29 00:06:16,0.25879,1.97813,1.97813,0.00000
2022-10-29 00:06:17,0.25693,1.97163,1.97163,0.00000
2022-10-29 00:06:18,0.25879,1.97813,1.97813,0.00000
2022-10-29 00:06:19,0.26065,1.98459,1.98459,0.00000
2022-10-29 00:06:20,0.25693,1.97163,1.97163,0.00000
2022-10-29 00:06:21,0.26000,1.98232,1.98232,0.00000
2022-10-29 00:06:22,0.25879,1.97813,1.97813,0.00000
2022-10-29 00:06:23,0.25693,1.97163,1.97163,0.00000
