Date,CPU Utilization,Total Power,CPU Power,GPU Power
2022-10-28 18:35:29,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:35:30,0.25377,1.96065,1.96065,0.00000
2022-10-28 18:35:31,0.25628,1.96939,1.96939,0.00000
2022-10-28 18:35:32,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:35:33,0.25945,1.98039,1.98039,0.00000
2022-10-28 18:35:34,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:35:35,0.27068,2.01945,2.01945,0.00000
2022-10-28 18:35:36,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:35:37,0.25628,1.96939,1.96939,0.00000
2022-10-28 18:35:38,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:35:39,0.26065,1.98459,1.98459,0.00000
2022-10-28 18:35:40,0.26065,1.98459,1.98459,0.00000
2022-10-28 18:35:41,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:35:42,0.25815,1.97587,1.97587,0.00000
2022-10-28 18:35:43,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:35:44,0.26065,1.98459,1.98459,0.00000
2022-10-28 18:35:45,0.25693,1.97163,1.97163,0.00000
2022-10-28 18:35:46,0.26065,1.98459,1.98459,0.00000
2022-10-28 18:35:47,0.25693,1.97163,1.97163,0.00000
2022-10-28 18:35:48,0.26065,1.98459,1.98459,0.00000
2022-10-28 18:35:49,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:35:50,0.25628,1.96939,1.96939,0.00000
2022-10-28 18:35:51,0.26065,1.98459,1.98459,0.00000
2022-10-28 18:35:52,0.25693,1.97163,1.97163,0.00000
2022-10-28 18:35:53,0.26065,1.98459,1.98459,0.00000
2022-10-28 18:35:54,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:35:55,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:35:56,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:35:57,0.26131,1.98686,1.98686,0.00000
2022-10-28 18:35:58,0.26065,1.98459,1.98459,0.00000
2022-10-28 18:35:59,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:36:00,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:36:01,0.25945,1.98039,1.98039,0.00000
2022-10-28 18:36:02,0.26065,1.98459,1.98459,0.00000
2022-10-28 18:36:03,0.25693,1.97163,1.97163,0.00000
2022-10-28 18:36:04,0.25693,1.97163,1.97163,0.00000
2022-10-28 18:36:05,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:36:06,0.26065,1.98459,1.98459,0.00000
2022-10-28 18:36:07,0.26065,1.98459,1.98459,0.00000
2022-10-28 18:36:08,0.25377,1.96065,1.96065,0.00000
2022-10-28 18:36:09,0.25564,1.96716,1.96716,0.00000
2022-10-28 18:36:10,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:36:11,0.25693,1.97163,1.97163,0.00000
2022-10-28 18:36:12,0.26065,1.98459,1.98459,0.00000
2022-10-28 18:36:13,0.26065,1.98459,1.98459,0.00000
2022-10-28 18:36:14,0.25815,1.97587,1.97587,0.00000
2022-10-28 18:36:15,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:36:16,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:36:17,0.26065,1.98459,1.98459,0.00000
2022-10-28 18:36:18,0.25815,1.97587,1.97587,0.00000
2022-10-28 18:36:19,0.26065,1.98459,1.98459,0.00000
2022-10-28 18:36:20,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:36:21,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:36:22,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:36:23,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:36:24,0.26065,1.98459,1.98459,0.00000
2022-10-28 18:36:25,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:36:26,0.25693,1.97163,1.97163,0.00000
2022-10-28 18:36:27,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:36:28,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:36:29,0.26065,1.98459,1.98459,0.00000
2022-10-28 18:36:30,0.25693,1.97163,1.97163,0.00000
