Date,CPU Utilization,Total Power,CPU Power,GPU Power
2022-10-29 07:55:28,0.25879,1.97813,1.97813,0.00000
2022-10-29 07:55:29,0.25505,1.96511,1.96511,0.00000
2022-10-29 07:55:30,0.25377,1.96065,1.96065,0.00000
2022-10-29 07:55:31,0.26000,1.98232,1.98232,0.00000
2022-10-29 07:55:32,0.26010,1.98267,1.98267,0.00000
2022-10-29 07:55:33,0.25879,1.97813,1.97813,0.00000
2022-10-29 07:55:34,0.25758,1.97389,1.97389,0.00000
2022-10-29 07:55:35,0.25750,1.97363,1.97363,0.00000
2022-10-29 07:55:36,0.26131,1.98686,1.98686,0.00000
2022-10-29 07:55:37,0.25879,1.97813,1.97813,0.00000
2022-10-29 07:55:38,0.25758,1.97389,1.97389,0.00000
2022-10-29 07:55:39,0.26250,1.99101,1.99101,0.00000
2022-10-29 07:55:40,0.25758,1.97389,1.97389,0.00000
2022-10-29 07:55:41,0.25750,1.97363,1.97363,0.00000
2022-10-29 07:55:42,0.26000,1.98232,1.98232,0.00000
2022-10-29 07:55:43,0.25628,1.96939,1.96939,0.00000
2022-10-29 07:55:44,0.25879,1.97813,1.97813,0.00000
2022-10-29 07:55:45,0.26000,1.98232,1.98232,0.00000
2022-10-29 07:55:46,0.25879,1.97813,1.97813,0.00000
2022-10-29 07:55:47,0.25879,1.97813,1.97813,0.00000
2022-10-29 07:55:48,0.25758,1.97389,1.97389,0.00000
2022-10-29 07:55:49,0.26000,1.98232,1.98232,0.00000
2022-10-29 07:55:50,0.26010,1.98267,1.98267,0.00000
2022-10-29 07:55:51,0.26131,1.98686,1.98686,0.00000
2022-10-29 07:55:52,0.25628,1.96939,1.96939,0.00000
2022-10-29 07:55:53,0.26250,1.99101,1.99101,0.00000
2022-10-29 07:55:54,0.25750,1.97363,1.97363,0.00000
2022-10-29 07:55:55,0.26010,1.98267,1.98267,0.00000
2022-10-29 07:55:56,0.25750,1.97363,1.97363,0.00000
2022-10-29 07:55:57,0.25750,1.97363,1.97363,0.00000
2022-10-29 07:55:58,0.25750,1.97363,1.97363,0.00000
2022-10-29 07:55:59,0.26131,1.98686,1.98686,0.00000
2022-10-29 07:56:00,0.25879,1.97813,1.97813,0.00000
2022-10-29 07:56:01,0.25628,1.96939,1.96939,0.00000
2022-10-29 07:56:02,0.26131,1.98686,1.98686,0.00000
2022-10-29 07:56:03,0.26010,1.98267,1.98267,0.00000
2022-10-29 07:56:04,0.25750,1.97363,1.97363,0.00000
2022-10-29 07:56:05,0.26010,1.98267,1.98267,0.00000
2022-10-29 07:56:06,0.25250,1.95624,1.95624,0.00000
2022-10-29 07:56:07,0.25750,1.97363,1.97363,0.00000
2022-10-29 07:56:08,0.26010,1.98267,1.98267,0.00000
2022-10-29 07:56:09,0.26131,1.98686,1.98686,0.00000
2022-10-29 07:56:10,0.25879,1.97813,1.97813,0.00000
2022-10-29 07:56:11,0.25879,1.97813,1.97813,0.00000
2022-10-29 07:56:12,0.25879,1.97813,1.97813,0.00000
2022-10-29 07:56:13,0.25750,1.97363,1.97363,0.00000
2022-10-29 07:56:14,0.26000,1.98232,1.98232,0.00000
2022-10-29 07:56:15,0.25628,1.96939,1.96939,0.00000
2022-10-29 07:56:16,0.25879,1.97813,1.97813,0.00000
2022-10-29 07:56:17,0.26000,1.98232,1.98232,0.00000
2022-10-29 07:56:18,0.25879,1.97813,1.97813,0.00000
2022-10-29 07:56:19,0.26131,1.98686,1.98686,0.00000
2022-10-29 07:56:20,0.26000,1.98232,1.98232,0.00000
2022-10-29 07:56:21,0.25628,1.96939,1.96939,0.00000
2022-10-29 07:56:22,0.25879,1.97813,1.97813,0.00000
2022-10-29 07:56:23,0.25758,1.97389,1.97389,0.00000
2022-10-29 07:56:24,0.25879,1.97813,1.97813,0.00000
2022-10-29 07:56:25,0.26000,1.98232,1.98232,0.00000
2022-10-29 07:56:26,0.25879,1.97813,1.97813,0.00000
2022-10-29 07:56:27,0.25879,1.97813,1.97813,0.00000
2022-10-29 07:56:28,0.25628,1.96939,1.96939,0.00000
2022-10-29 07:56:29,0.25750,1.97363,1.97363,0.00000
2022-10-29 07:56:30,0.26010,1.98267,1.98267,0.00000
2022-10-29 07:56:31,0.26010,1.98267,1.98267,0.00000
2022-10-29 07:56:32,0.25750,1.97363,1.97363,0.00000
2022-10-29 07:56:33,0.25879,1.97813,1.97813,0.00000
2022-10-29 07:56:34,0.26131,1.98686,1.98686,0.00000
2022-10-29 07:56:35,0.26131,1.98686,1.98686,0.00000
2022-10-29 07:56:36,0.26904,2.01374,2.01374,0.00000
2022-10-29 07:56:37,0.25879,1.97813,1.97813,0.00000
2022-10-29 07:56:38,0.25879,1.97813,1.97813,0.00000
2022-10-29 07:56:39,0.25879,1.97813,1.97813,0.00000
2022-10-29 07:56:40,0.25750,1.97363,1.97363,0.00000
2022-10-29 07:56:41,0.25879,1.97813,1.97813,0.00000
2022-10-29 07:56:42,0.26000,1.98232,1.98232,0.00000
2022-10-29 07:56:43,0.25758,1.97389,1.97389,0.00000
2022-10-29 07:56:44,0.25000,1.94755,1.94755,0.00000
2022-10-29 07:56:45,0.26010,1.98267,1.98267,0.00000
2022-10-29 07:56:46,0.26000,1.98232,1.98232,0.00000
2022-10-29 07:56:47,0.26010,1.98267,1.98267,0.00000
2022-10-29 07:56:48,0.25879,1.97813,1.97813,0.00000
2022-10-29 07:56:49,0.26000,1.98232,1.98232,0.00000
2022-10-29 07:56:50,0.25879,1.97813,1.97813,0.00000
2022-10-29 07:56:51,0.25879,1.97813,1.97813,0.00000
2022-10-29 07:56:52,0.25758,1.97389,1.97389,0.00000
2022-10-29 07:56:53,0.26000,1.98232,1.98232,0.00000
2022-10-29 07:56:54,0.26131,1.98686,1.98686,0.00000
2022-10-29 07:56:55,0.25628,1.96939,1.96939,0.00000
2022-10-29 07:56:56,0.26000,1.98232,1.98232,0.00000
2022-10-29 07:56:57,0.26000,1.98232,1.98232,0.00000
2022-10-29 07:56:58,0.26000,1.98232,1.98232,0.00000
2022-10-29 07:56:59,0.26010,1.98267,1.98267,0.00000
2022-10-29 07:57:00,0.25750,1.97363,1.97363,0.00000
2022-10-29 07:57:01,0.25879,1.97813,1.97813,0.00000
2022-10-29 07:57:02,0.25879,1.97813,1.97813,0.00000
2022-10-29 07:57:03,0.26131,1.98686,1.98686,0.00000
2022-10-29 07:57:04,0.25628,1.96939,1.96939,0.00000
2022-10-29 07:57:05,0.25879,1.97813,1.97813,0.00000
2022-10-29 07:57:06,0.25628,1.96939,1.96939,0.00000
2022-10-29 07:57:08,0.26131,1.98686,1.98686,0.00000
2022-10-29 07:57:09,0.26000,1.98232,1.98232,0.00000
2022-10-29 07:57:10,0.25879,1.97813,1.97813,0.00000
2022-10-29 07:57:11,0.25879,1.97813,1.97813,0.00000
2022-10-29 07:57:12,0.25750,1.97363,1.97363,0.00000
2022-10-29 07:57:13,0.25879,1.97813,1.97813,0.00000
2022-10-29 07:57:14,0.26131,1.98686,1.98686,0.00000
2022-10-29 07:57:15,0.26131,1.98686,1.98686,0.00000
2022-10-29 07:57:16,0.25750,1.97363,1.97363,0.00000
2022-10-29 07:57:17,0.25879,1.97813,1.97813,0.00000
2022-10-29 07:57:18,0.25879,1.97813,1.97813,0.00000
2022-10-29 07:57:19,0.25879,1.97813,1.97813,0.00000
