Date,CPU Utilization,Total Power,CPU Power,GPU Power
2022-10-29 04:46:11,0.25505,1.96511,1.96511,0.00000
2022-10-29 04:46:12,0.25505,1.96511,1.96511,0.00000
2022-10-29 04:46:13,0.25500,1.96493,1.96493,0.00000
2022-10-29 04:46:14,0.25879,1.97813,1.97813,0.00000
2022-10-29 04:46:15,0.25879,1.97813,1.97813,0.00000
2022-10-29 04:46:16,0.25879,1.97813,1.97813,0.00000
2022-10-29 04:46:17,0.25879,1.97813,1.97813,0.00000
2022-10-29 04:46:18,0.25758,1.97389,1.97389,0.00000
2022-10-29 04:46:19,0.25750,1.97363,1.97363,0.00000
2022-10-29 04:46:20,0.26010,1.98267,1.98267,0.00000
2022-10-29 04:46:21,0.26010,1.98267,1.98267,0.00000
2022-10-29 04:46:22,0.25750,1.97363,1.97363,0.00000
2022-10-29 04:46:23,0.26010,1.98267,1.98267,0.00000
2022-10-29 04:46:24,0.25750,1.97363,1.97363,0.00000
2022-10-29 04:46:25,0.25879,1.97813,1.97813,0.00000
2022-10-29 04:46:26,0.25758,1.97389,1.97389,0.00000
2022-10-29 04:46:27,0.25750,1.97363,1.97363,0.00000
2022-10-29 04:46:28,0.26000,1.98232,1.98232,0.00000
2022-10-29 04:46:29,0.26131,1.98686,1.98686,0.00000
2022-10-29 04:46:30,0.25628,1.96939,1.96939,0.00000
2022-10-29 04:46:31,0.25628,1.96939,1.96939,0.00000
2022-10-29 04:46:32,0.26131,1.98686,1.98686,0.00000
2022-10-29 04:46:33,0.25879,1.97813,1.97813,0.00000
2022-10-29 04:46:34,0.25750,1.97363,1.97363,0.00000
2022-10-29 04:46:35,0.26131,1.98686,1.98686,0.00000
2022-10-29 04:46:36,0.26010,1.98267,1.98267,0.00000
2022-10-29 04:46:37,0.26000,1.98232,1.98232,0.00000
2022-10-29 04:46:38,0.25879,1.97813,1.97813,0.00000
2022-10-29 04:46:39,0.25879,1.97813,1.97813,0.00000
2022-10-29 04:46:40,0.26000,1.98232,1.98232,0.00000
2022-10-29 04:46:41,0.25628,1.96939,1.96939,0.00000
2022-10-29 04:46:42,0.26010,1.98267,1.98267,0.00000
2022-10-29 04:46:43,0.25750,1.97363,1.97363,0.00000
2022-10-29 04:46:44,0.25879,1.97813,1.97813,0.00000
2022-10-29 04:46:45,0.26010,1.98267,1.98267,0.00000
2022-10-29 04:46:46,0.26131,1.98686,1.98686,0.00000
2022-10-29 04:46:47,0.25750,1.97363,1.97363,0.00000
2022-10-29 04:46:48,0.26010,1.98267,1.98267,0.00000
2022-10-29 04:46:49,0.25500,1.96493,1.96493,0.00000
2022-10-29 04:46:50,0.25377,1.96065,1.96065,0.00000
2022-10-29 04:46:51,0.26010,1.98267,1.98267,0.00000
2022-10-29 04:46:52,0.26131,1.98686,1.98686,0.00000
2022-10-29 04:46:53,0.25750,1.97363,1.97363,0.00000
2022-10-29 04:46:54,0.26010,1.98267,1.98267,0.00000
2022-10-29 04:46:55,0.25628,1.96939,1.96939,0.00000
2022-10-29 04:46:56,0.25750,1.97363,1.97363,0.00000
2022-10-29 04:46:57,0.25879,1.97813,1.97813,0.00000
2022-10-29 04:46:58,0.26010,1.98267,1.98267,0.00000
2022-10-29 04:46:59,0.25628,1.96939,1.96939,0.00000
2022-10-29 04:47:00,0.25879,1.97813,1.97813,0.00000
2022-10-29 04:47:01,0.25879,1.97813,1.97813,0.00000
2022-10-29 04:47:02,0.25879,1.97813,1.97813,0.00000
2022-10-29 04:47:03,0.26000,1.98232,1.98232,0.00000
2022-10-29 04:47:04,0.26131,1.98686,1.98686,0.00000
2022-10-29 04:47:05,0.25628,1.96939,1.96939,0.00000
2022-10-29 04:47:06,0.26010,1.98267,1.98267,0.00000
2022-10-29 04:47:07,0.25750,1.97363,1.97363,0.00000
2022-10-29 04:47:08,0.26131,1.98686,1.98686,0.00000
2022-10-29 04:47:09,0.26010,1.98267,1.98267,0.00000
2022-10-29 04:47:10,0.25750,1.97363,1.97363,0.00000
2022-10-29 04:47:11,0.25879,1.97813,1.97813,0.00000
2022-10-29 04:47:12,0.26131,1.98686,1.98686,0.00000
2022-10-29 04:47:13,0.25500,1.96493,1.96493,0.00000
2022-10-29 04:47:14,0.25879,1.97813,1.97813,0.00000
2022-10-29 04:47:15,0.26633,2.00434,2.00434,0.00000
2022-10-29 04:47:16,0.25750,1.97363,1.97363,0.00000
2022-10-29 04:47:17,0.26010,1.98267,1.98267,0.00000
2022-10-29 04:47:18,0.26000,1.98232,1.98232,0.00000
2022-10-29 04:47:19,0.25879,1.97813,1.97813,0.00000
2022-10-29 04:47:20,0.25879,1.97813,1.97813,0.00000
2022-10-29 04:47:21,0.25750,1.97363,1.97363,0.00000
2022-10-29 04:47:22,0.26000,1.98232,1.98232,0.00000
2022-10-29 04:47:23,0.25758,1.97389,1.97389,0.00000
2022-10-29 04:47:24,0.25750,1.97363,1.97363,0.00000
2022-10-29 04:47:25,0.26010,1.98267,1.98267,0.00000
2022-10-29 04:47:26,0.26010,1.98267,1.98267,0.00000
2022-10-29 04:47:27,0.25000,1.94755,1.94755,0.00000
2022-10-29 04:47:28,0.26010,1.98267,1.98267,0.00000
2022-10-29 04:47:29,0.26000,1.98232,1.98232,0.00000
2022-10-29 04:47:30,0.25628,1.96939,1.96939,0.00000
2022-10-29 04:47:31,0.25879,1.97813,1.97813,0.00000
2022-10-29 04:47:32,0.25879,1.97813,1.97813,0.00000
2022-10-29 04:47:33,0.25628,1.96939,1.96939,0.00000
2022-10-29 04:47:34,0.26131,1.98686,1.98686,0.00000
2022-10-29 04:47:35,0.25750,1.97363,1.97363,0.00000
2022-10-29 04:47:36,0.25750,1.97363,1.97363,0.00000
2022-10-29 04:47:37,0.26010,1.98267,1.98267,0.00000
2022-10-29 04:47:38,0.25750,1.97363,1.97363,0.00000
2022-10-29 04:47:39,0.26131,1.98686,1.98686,0.00000
2022-10-29 04:47:40,0.25879,1.97813,1.97813,0.00000
2022-10-29 04:47:41,0.25879,1.97813,1.97813,0.00000
2022-10-29 04:47:42,0.25879,1.97813,1.97813,0.00000
2022-10-29 04:47:43,0.25879,1.97813,1.97813,0.00000
2022-10-29 04:47:44,0.25758,1.97389,1.97389,0.00000
2022-10-29 04:47:45,0.26000,1.98232,1.98232,0.00000
2022-10-29 04:47:46,0.25750,1.97363,1.97363,0.00000
2022-10-29 04:47:47,0.26010,1.98267,1.98267,0.00000
2022-10-29 04:47:48,0.25879,1.97813,1.97813,0.00000
2022-10-29 04:47:49,0.26000,1.98232,1.98232,0.00000
2022-10-29 04:47:50,0.26010,1.98267,1.98267,0.00000
2022-10-29 04:47:51,0.25750,1.97363,1.97363,0.00000
2022-10-29 04:47:52,0.25758,1.97389,1.97389,0.00000
2022-10-29 04:47:53,0.26131,1.98686,1.98686,0.00000
2022-10-29 04:47:54,0.25750,1.97363,1.97363,0.00000
2022-10-29 04:47:55,0.25879,1.97813,1.97813,0.00000
2022-10-29 04:47:56,0.25879,1.97813,1.97813,0.00000
2022-10-29 04:47:57,0.26000,1.98232,1.98232,0.00000
2022-10-29 04:47:58,0.25879,1.97813,1.97813,0.00000
2022-10-29 04:47:59,0.25879,1.97813,1.97813,0.00000
2022-10-29 04:48:00,0.25879,1.97813,1.97813,0.00000
2022-10-29 04:48:01,0.25879,1.97813,1.97813,0.00000
2022-10-29 04:48:02,0.25879,1.97813,1.97813,0.00000
2022-10-29 04:48:03,0.25750,1.97363,1.97363,0.00000
2022-10-29 04:48:04,0.25126,1.95192,1.95192,0.00000
2022-10-29 04:48:05,0.25879,1.97813,1.97813,0.00000
2022-10-29 04:48:06,0.26000,1.98232,1.98232,0.00000
2022-10-29 04:48:07,0.25879,1.97813,1.97813,0.00000
2022-10-29 04:48:08,0.26131,1.98686,1.98686,0.00000
2022-10-29 04:48:09,0.25750,1.97363,1.97363,0.00000
2022-10-29 04:48:10,0.25758,1.97389,1.97389,0.00000
2022-10-29 04:48:11,0.25879,1.97813,1.97813,0.00000
2022-10-29 04:48:12,0.25750,1.97363,1.97363,0.00000
2022-10-29 04:48:13,0.26010,1.98267,1.98267,0.00000
2022-10-29 04:48:14,0.25628,1.96939,1.96939,0.00000
2022-10-29 04:48:15,0.26131,1.98686,1.98686,0.00000
2022-10-29 04:48:16,0.25750,1.97363,1.97363,0.00000
2022-10-29 04:48:17,0.26131,1.98686,1.98686,0.00000
2022-10-29 04:48:18,0.25628,1.96939,1.96939,0.00000
2022-10-29 04:48:19,0.25879,1.97813,1.97813,0.00000
2022-10-29 04:48:20,0.26131,1.98686,1.98686,0.00000
2022-10-29 04:48:21,0.26131,1.98686,1.98686,0.00000
2022-10-29 04:48:22,0.25628,1.96939,1.96939,0.00000
2022-10-29 04:48:23,0.26010,1.98267,1.98267,0.00000
2022-10-29 04:48:24,0.25758,1.97389,1.97389,0.00000
2022-10-29 04:48:25,0.25879,1.97813,1.97813,0.00000
2022-10-29 04:48:26,0.25750,1.97363,1.97363,0.00000
2022-10-29 04:48:27,0.26010,1.98267,1.98267,0.00000
2022-10-29 04:48:28,0.25758,1.97389,1.97389,0.00000
2022-10-29 04:48:29,0.26000,1.98232,1.98232,0.00000
2022-10-29 04:48:30,0.25879,1.97813,1.97813,0.00000
2022-10-29 04:48:31,0.25879,1.97813,1.97813,0.00000
2022-10-29 04:48:32,0.25750,1.97363,1.97363,0.00000
2022-10-29 04:48:33,0.25879,1.97813,1.97813,0.00000
2022-10-29 04:48:34,0.26010,1.98267,1.98267,0.00000
2022-10-29 04:48:35,0.25750,1.97363,1.97363,0.00000
2022-10-29 04:48:36,0.25879,1.97813,1.97813,0.00000
2022-10-29 04:48:37,0.26131,1.98686,1.98686,0.00000
2022-10-29 04:48:38,0.25628,1.96939,1.96939,0.00000
2022-10-29 04:48:39,0.25750,1.97363,1.97363,0.00000
2022-10-29 04:48:40,0.25758,1.97389,1.97389,0.00000
2022-10-29 04:48:41,0.25126,1.95192,1.95192,0.00000
2022-10-29 04:48:42,0.26000,1.98232,1.98232,0.00000
2022-10-29 04:48:43,0.26010,1.98267,1.98267,0.00000
2022-10-29 04:48:44,0.25879,1.97813,1.97813,0.00000
2022-10-29 04:48:45,0.26000,1.98232,1.98232,0.00000
2022-10-29 04:48:46,0.25758,1.97389,1.97389,0.00000
2022-10-29 04:48:47,0.25879,1.97813,1.97813,0.00000
2022-10-29 04:48:48,0.25879,1.97813,1.97813,0.00000
2022-10-29 04:48:49,0.25758,1.97389,1.97389,0.00000
2022-10-29 04:48:50,0.27000,2.01709,2.01709,0.00000
2022-10-29 04:48:51,0.26010,1.98267,1.98267,0.00000
2022-10-29 04:48:52,0.25750,1.97363,1.97363,0.00000
2022-10-29 04:48:53,0.26010,1.98267,1.98267,0.00000
2022-10-29 04:48:54,0.26000,1.98232,1.98232,0.00000
2022-10-29 04:48:55,0.26000,1.98232,1.98232,0.00000
2022-10-29 04:48:56,0.26010,1.98267,1.98267,0.00000
2022-10-29 04:48:57,0.25750,1.97363,1.97363,0.00000
2022-10-29 04:48:58,0.26131,1.98686,1.98686,0.00000
2022-10-29 04:48:59,0.25879,1.97813,1.97813,0.00000
2022-10-29 04:49:00,0.25879,1.97813,1.97813,0.00000
2022-10-29 04:49:01,0.26250,1.99101,1.99101,0.00000
2022-10-29 04:49:02,0.26010,1.98267,1.98267,0.00000
2022-10-29 04:49:03,0.25628,1.96939,1.96939,0.00000
2022-10-29 04:49:04,0.25879,1.97813,1.97813,0.00000
2022-10-29 04:49:05,0.26131,1.98686,1.98686,0.00000
2022-10-29 04:49:06,0.25750,1.97363,1.97363,0.00000
2022-10-29 04:49:07,0.25879,1.97813,1.97813,0.00000
2022-10-29 04:49:08,0.25879,1.97813,1.97813,0.00000
2022-10-29 04:49:09,0.25879,1.97813,1.97813,0.00000
2022-10-29 04:49:10,0.26131,1.98686,1.98686,0.00000
2022-10-29 04:49:11,0.25879,1.97813,1.97813,0.00000
2022-10-29 04:49:12,0.26000,1.98232,1.98232,0.00000
2022-10-29 04:49:13,0.25879,1.97813,1.97813,0.00000
2022-10-29 04:49:14,0.26131,1.98686,1.98686,0.00000
2022-10-29 04:49:15,0.25750,1.97363,1.97363,0.00000
2022-10-29 04:49:16,0.25750,1.97363,1.97363,0.00000
2022-10-29 04:49:17,0.25758,1.97389,1.97389,0.00000
2022-10-29 04:49:18,0.25500,1.96493,1.96493,0.00000
2022-10-29 04:49:19,0.25750,1.97363,1.97363,0.00000
