Date,CPU Utilization,Total Power,CPU Power,GPU Power
2022-10-29 01:37:59,0.25879,1.97813,1.97813,0.00000
2022-10-29 01:38:00,0.25377,1.96065,1.96065,0.00000
2022-10-29 01:38:01,0.25628,1.96939,1.96939,0.00000
2022-10-29 01:38:02,0.25815,1.97587,1.97587,0.00000
2022-10-29 01:38:03,0.25945,1.98039,1.98039,0.00000
2022-10-29 01:38:04,0.25879,1.97813,1.97813,0.00000
2022-10-29 01:38:05,0.25693,1.97163,1.97163,0.00000
2022-10-29 01:38:06,0.25879,1.97813,1.97813,0.00000
2022-10-29 01:38:07,0.26065,1.98459,1.98459,0.00000
2022-10-29 01:38:08,0.26000,1.98232,1.98232,0.00000
2022-10-29 01:38:09,0.25879,1.97813,1.97813,0.00000
2022-10-29 01:38:10,0.25628,1.96939,1.96939,0.00000
2022-10-29 01:38:11,0.26065,1.98459,1.98459,0.00000
2022-10-29 01:38:12,0.25879,1.97813,1.97813,0.00000
2022-10-29 01:38:13,0.25815,1.97587,1.97587,0.00000
2022-10-29 01:38:14,0.25879,1.97813,1.97813,0.00000
2022-10-29 01:38:15,0.25815,1.97587,1.97587,0.00000
2022-10-29 01:38:16,0.25879,1.97813,1.97813,0.00000
2022-10-29 01:38:17,0.25879,1.97813,1.97813,0.00000
2022-10-29 01:38:19,0.25815,1.97587,1.97587,0.00000
2022-10-29 01:38:20,0.25879,1.97813,1.97813,0.00000
2022-10-29 01:38:21,0.26065,1.98459,1.98459,0.00000
2022-10-29 01:38:22,0.25879,1.97813,1.97813,0.00000
2022-10-29 01:38:23,0.25693,1.97163,1.97163,0.00000
2022-10-29 01:38:24,0.26065,1.98459,1.98459,0.00000
2022-10-29 01:38:25,0.26065,1.98459,1.98459,0.00000
2022-10-29 01:38:26,0.25628,1.96939,1.96939,0.00000
2022-10-29 01:38:27,0.25693,1.97163,1.97163,0.00000
2022-10-29 01:38:28,0.25879,1.97813,1.97813,0.00000
2022-10-29 01:38:29,0.25815,1.97587,1.97587,0.00000
2022-10-29 01:38:30,0.25879,1.97813,1.97813,0.00000
2022-10-29 01:38:31,0.25815,1.97587,1.97587,0.00000
2022-10-29 01:38:32,0.26065,1.98459,1.98459,0.00000
2022-10-29 01:38:33,0.25693,1.97163,1.97163,0.00000
2022-10-29 01:38:34,0.25879,1.97813,1.97813,0.00000
2022-10-29 01:38:35,0.25879,1.97813,1.97813,0.00000
2022-10-29 01:38:36,0.25879,1.97813,1.97813,0.00000
2022-10-29 01:38:37,0.25879,1.97813,1.97813,0.00000
2022-10-29 01:38:38,0.25628,1.96939,1.96939,0.00000
2022-10-29 01:38:39,0.25313,1.95844,1.95844,0.00000
2022-10-29 01:38:40,0.25750,1.97363,1.97363,0.00000
2022-10-29 01:38:41,0.26884,2.01308,2.01308,0.00000
2022-10-29 01:38:42,0.25879,1.97813,1.97813,0.00000
2022-10-29 01:38:43,0.25628,1.96939,1.96939,0.00000
2022-10-29 01:38:44,0.25879,1.97813,1.97813,0.00000
2022-10-29 01:38:45,0.26065,1.98459,1.98459,0.00000
2022-10-29 01:38:46,0.25693,1.97163,1.97163,0.00000
2022-10-29 01:38:47,0.25879,1.97813,1.97813,0.00000
2022-10-29 01:38:48,0.25879,1.97813,1.97813,0.00000
2022-10-29 01:38:49,0.25815,1.97587,1.97587,0.00000
2022-10-29 01:38:50,0.25879,1.97813,1.97813,0.00000
2022-10-29 01:38:51,0.25628,1.96939,1.96939,0.00000
2022-10-29 01:38:52,0.26065,1.98459,1.98459,0.00000
2022-10-29 01:38:53,0.26065,1.98459,1.98459,0.00000
2022-10-29 01:38:54,0.25879,1.97813,1.97813,0.00000
2022-10-29 01:38:55,0.25879,1.97813,1.97813,0.00000
2022-10-29 01:38:56,0.25815,1.97587,1.97587,0.00000
2022-10-29 01:38:57,0.25693,1.97163,1.97163,0.00000
2022-10-29 01:38:58,0.26065,1.98459,1.98459,0.00000
2022-10-29 01:38:59,0.25815,1.97587,1.97587,0.00000
2022-10-29 01:39:00,0.25879,1.97813,1.97813,0.00000
2022-10-29 01:39:01,0.25879,1.97813,1.97813,0.00000
2022-10-29 01:39:02,0.25815,1.97587,1.97587,0.00000
2022-10-29 01:39:03,0.25879,1.97813,1.97813,0.00000
2022-10-29 01:39:04,0.25815,1.97587,1.97587,0.00000
2022-10-29 01:39:05,0.25879,1.97813,1.97813,0.00000
2022-10-29 01:39:06,0.26065,1.98459,1.98459,0.00000
2022-10-29 01:39:07,0.25879,1.97813,1.97813,0.00000
2022-10-29 01:39:08,0.25879,1.97813,1.97813,0.00000
2022-10-29 01:39:09,0.25693,1.97163,1.97163,0.00000
2022-10-29 01:39:10,0.25879,1.97813,1.97813,0.00000
2022-10-29 01:39:11,0.25945,1.98039,1.98039,0.00000
2022-10-29 01:39:12,0.25879,1.97813,1.97813,0.00000
2022-10-29 01:39:13,0.25628,1.96939,1.96939,0.00000
2022-10-29 01:39:14,0.26065,1.98459,1.98459,0.00000
2022-10-29 01:39:15,0.25815,1.97587,1.97587,0.00000
2022-10-29 01:39:16,0.25879,1.97813,1.97813,0.00000
2022-10-29 01:39:17,0.25126,1.95192,1.95192,0.00000
2022-10-29 01:39:18,0.25815,1.97587,1.97587,0.00000
2022-10-29 01:39:19,0.25693,1.97163,1.97163,0.00000
2022-10-29 01:39:20,0.26000,1.98232,1.98232,0.00000
2022-10-29 01:39:21,0.25879,1.97813,1.97813,0.00000
2022-10-29 01:39:22,0.25693,1.97163,1.97163,0.00000
2022-10-29 01:39:23,0.25815,1.97587,1.97587,0.00000
2022-10-29 01:39:24,0.25879,1.97813,1.97813,0.00000
2022-10-29 01:39:25,0.25879,1.97813,1.97813,0.00000
2022-10-29 01:39:26,0.25879,1.97813,1.97813,0.00000
2022-10-29 01:39:27,0.25879,1.97813,1.97813,0.00000
2022-10-29 01:39:28,0.25879,1.97813,1.97813,0.00000
2022-10-29 01:39:29,0.25879,1.97813,1.97813,0.00000
2022-10-29 01:39:30,0.25879,1.97813,1.97813,0.00000
2022-10-29 01:39:31,0.25693,1.97163,1.97163,0.00000
2022-10-29 01:39:32,0.26000,1.98232,1.98232,0.00000
2022-10-29 01:39:33,0.25879,1.97813,1.97813,0.00000
2022-10-29 01:39:34,0.25815,1.97587,1.97587,0.00000
2022-10-29 01:39:35,0.25879,1.97813,1.97813,0.00000
2022-10-29 01:39:36,0.25879,1.97813,1.97813,0.00000
2022-10-29 01:39:37,0.26000,1.98232,1.98232,0.00000
2022-10-29 01:39:38,0.25879,1.97813,1.97813,0.00000
2022-10-29 01:39:39,0.25693,1.97163,1.97163,0.00000
2022-10-29 01:39:40,0.25879,1.97813,1.97813,0.00000
2022-10-29 01:39:41,0.26065,1.98459,1.98459,0.00000
2022-10-29 01:39:42,0.25815,1.97587,1.97587,0.00000
2022-10-29 01:39:43,0.25879,1.97813,1.97813,0.00000
2022-10-29 01:39:44,0.25879,1.97813,1.97813,0.00000
2022-10-29 01:39:45,0.26065,1.98459,1.98459,0.00000
2022-10-29 01:39:46,0.25693,1.97163,1.97163,0.00000
2022-10-29 01:39:47,0.26065,1.98459,1.98459,0.00000
2022-10-29 01:39:48,0.25815,1.97587,1.97587,0.00000
2022-10-29 01:39:49,0.25693,1.97163,1.97163,0.00000
2022-10-29 01:39:50,0.26065,1.98459,1.98459,0.00000
2022-10-29 01:39:51,0.25879,1.97813,1.97813,0.00000
2022-10-29 01:39:52,0.25879,1.97813,1.97813,0.00000
2022-10-29 01:39:53,0.26000,1.98232,1.98232,0.00000
2022-10-29 01:39:54,0.25693,1.97163,1.97163,0.00000
2022-10-29 01:39:55,0.25500,1.96493,1.96493,0.00000
2022-10-29 01:39:56,0.25628,1.96939,1.96939,0.00000
2022-10-29 01:39:57,0.25879,1.97813,1.97813,0.00000
2022-10-29 01:39:58,0.25815,1.97587,1.97587,0.00000
2022-10-29 01:39:59,0.25879,1.97813,1.97813,0.00000
2022-10-29 01:40:00,0.26000,1.98232,1.98232,0.00000
2022-10-29 01:40:01,0.25879,1.97813,1.97813,0.00000
2022-10-29 01:40:02,0.26065,1.98459,1.98459,0.00000
2022-10-29 01:40:03,0.25628,1.96939,1.96939,0.00000
2022-10-29 01:40:04,0.25879,1.97813,1.97813,0.00000
2022-10-29 01:40:05,0.25815,1.97587,1.97587,0.00000
2022-10-29 01:40:06,0.25879,1.97813,1.97813,0.00000
2022-10-29 01:40:07,0.25879,1.97813,1.97813,0.00000
2022-10-29 01:40:08,0.25879,1.97813,1.97813,0.00000
2022-10-29 01:40:09,0.25815,1.97587,1.97587,0.00000
2022-10-29 01:40:10,0.25693,1.97163,1.97163,0.00000
2022-10-29 01:40:11,0.25628,1.96939,1.96939,0.00000
2022-10-29 01:40:12,0.26065,1.98459,1.98459,0.00000
2022-10-29 01:40:13,0.25879,1.97813,1.97813,0.00000
2022-10-29 01:40:14,0.25815,1.97587,1.97587,0.00000
2022-10-29 01:40:15,0.25879,1.97813,1.97813,0.00000
2022-10-29 01:40:16,0.25879,1.97813,1.97813,0.00000
2022-10-29 01:40:17,0.25815,1.97587,1.97587,0.00000
2022-10-29 01:40:18,0.25879,1.97813,1.97813,0.00000
2022-10-29 01:40:19,0.25693,1.97163,1.97163,0.00000
2022-10-29 01:40:20,0.25879,1.97813,1.97813,0.00000
2022-10-29 01:40:21,0.26065,1.98459,1.98459,0.00000
2022-10-29 01:40:22,0.25693,1.97163,1.97163,0.00000
2022-10-29 01:40:23,0.25628,1.96939,1.96939,0.00000
2022-10-29 01:40:24,0.26065,1.98459,1.98459,0.00000
2022-10-29 01:40:25,0.26065,1.98459,1.98459,0.00000
2022-10-29 01:40:26,0.25693,1.97163,1.97163,0.00000
2022-10-29 01:40:27,0.25879,1.97813,1.97813,0.00000
2022-10-29 01:40:28,0.25815,1.97587,1.97587,0.00000
