Date,CPU Utilization,CPU Power
2022-10-29 08:28:19,0.25126,1.92051
2022-10-29 08:28:20,0.25253,1.95633
2022-10-29 08:28:21,0.25,1.92641
2022-10-29 08:28:22,0.2525,1.92514
2022-10-29 08:28:23,0.25253,1.92492
2022-10-29 08:28:24,0.25253,1.92492
2022-10-29 08:28:25,0.25,1.90608
2022-10-29 08:28:26,0.25505,1.95454
2022-10-29 08:28:27,0.25253,1.92492
2022-10-29 08:28:28,0.25126,1.93077
2022-10-29 08:28:29,0.25126,1.92051
2022-10-29 08:28:30,0.25126,1.91045
2022-10-29 08:28:31,0.25126,1.93077
2022-10-29 08:28:32,0.25253,1.92492
2022-10-29 08:28:33,0.25126,1.92051
2022-10-29 08:28:34,0.25,1.91614
2022-10-29 08:28:35,0.25377,1.92955
2022-10-29 08:28:36,0.25126,1.91045
2022-10-29 08:28:37,0.25126,1.93077
2022-10-29 08:28:38,0.25253,1.92492
2022-10-29 08:28:39,0.25,1.91584
2022-10-29 08:28:40,0.25,1.90608
2022-10-29 08:28:41,0.25377,1.93972
2022-10-29 08:28:42,0.25253,1.92492
2022-10-29 08:28:43,0.25,1.91614
2022-10-29 08:28:44,0.25126,1.92051
2022-10-29 08:28:45,0.25126,1.92051
2022-10-29 08:28:46,0.25126,1.92051
2022-10-29 08:28:47,0.25126,1.93077
2022-10-29 08:28:48,0.25126,1.92051
2022-10-29 08:28:49,0.25253,1.92492
2022-10-29 08:28:50,0.25,1.91614
2022-10-29 08:28:51,0.25126,1.92051
2022-10-29 08:28:52,0.25126,1.91045
2022-10-29 08:28:53,0.25126,1.93077
2022-10-29 08:28:54,0.25,1.8962
2022-10-29 08:28:55,0.25126,1.92051
2022-10-29 08:28:56,0.25126,1.92051
2022-10-29 08:28:57,0.25126,1.93077
2022-10-29 08:28:58,0.25126,1.94124
2022-10-29 08:28:59,0.25126,1.93077
2022-10-29 08:29:00,0.25126,1.91045
2022-10-29 08:29:01,0.25126,1.93077
2022-10-29 08:29:02,0.25253,1.92492
2022-10-29 08:29:03,0.25,1.91614
2022-10-29 08:29:04,0.25126,1.93077
2022-10-29 08:29:05,0.25253,1.92492
2022-10-29 08:29:06,0.25126,1.91045
2022-10-29 08:29:07,0.25,1.91614
2022-10-29 08:29:08,0.25253,1.92492
2022-10-29 08:29:09,0.25253,1.92492
2022-10-29 08:29:10,0.25,1.91614
2022-10-29 08:29:11,0.25126,1.92051
2022-10-29 08:29:12,0.25126,1.92051
2022-10-29 08:29:13,0.25126,1.92051
2022-10-29 08:29:14,0.25126,1.92051
2022-10-29 08:29:15,0.25126,1.92051
2022-10-29 08:29:16,0.25,1.90608
2022-10-29 08:29:17,0.25126,1.92051
2022-10-29 08:29:18,0.25377,1.93972
2022-10-29 08:29:19,0.25,1.91614
2022-10-29 08:29:20,0.25126,1.92051
2022-10-29 08:29:21,0.25253,1.92492
2022-10-29 08:29:22,0.25126,1.93077
2022-10-29 08:29:23,0.25126,1.92051
2022-10-29 08:29:24,0.25126,1.92051
2022-10-29 08:29:25,0.25,1.91614
2022-10-29 08:29:26,0.25253,1.92492
2022-10-29 08:29:27,0.25126,1.93077
2022-10-29 08:29:28,0.25253,1.92492
2022-10-29 08:29:29,0.25253,1.92492
2022-10-29 08:29:30,0.25126,1.93077
2022-10-29 08:29:31,0.25126,1.92051
2022-10-29 08:29:32,0.25126,1.91045
2022-10-29 08:29:33,0.2525,1.9353
2022-10-29 08:29:34,0.25126,1.93077
2022-10-29 08:29:35,0.25126,1.93077
2022-10-29 08:29:36,0.25126,1.95192
2022-10-29 08:29:37,0.25126,1.92051
2022-10-29 08:29:38,0.25126,1.92051
2022-10-29 08:29:39,0.25,1.91614
2022-10-29 08:29:40,0.25126,1.92051
2022-10-29 08:29:41,0.25126,1.92051
2022-10-29 08:29:42,0.25,1.91614
2022-10-29 08:29:43,0.25126,1.92051
2022-10-29 08:29:44,0.25253,1.88579
2022-10-29 08:29:45,0.25,1.91614
2022-10-29 08:29:46,0.25253,1.92492
2022-10-29 08:29:47,0.25,1.91614
2022-10-29 08:29:48,0.25126,1.92051
2022-10-29 08:29:49,0.25126,1.92051
2022-10-29 08:29:50,0.25253,1.92492
2022-10-29 08:29:51,0.25,1.91614
2022-10-29 08:29:52,0.25126,1.92051
2022-10-29 08:29:53,0.25377,1.93972
2022-10-29 08:29:54,0.25126,1.92051
2022-10-29 08:29:55,0.25253,1.93519
2022-10-29 08:29:56,0.25253,1.92492
2022-10-29 08:29:57,0.25,1.90608
2022-10-29 08:29:58,0.25126,1.93077
