Date,CPU Utilization,CPU Power
2022-11-01 04:38:31,0.25510,1.94415
2022-11-01 04:38:32,0.25000,1.94755
2022-11-01 04:38:33,0.25000,1.92641
2022-11-01 04:38:34,0.25000,1.90608
2022-11-01 04:38:35,0.25000,1.90608
2022-11-01 04:38:36,0.25510,1.94415
2022-11-01 04:38:37,0.25000,1.90608
2022-11-01 04:38:38,0.25510,1.94415
2022-11-01 04:38:39,0.25000,1.90608
2022-11-01 04:38:40,0.25000,1.90608
2022-11-01 04:38:41,0.25510,1.92382
2022-11-01 04:38:42,0.25000,1.90608
2022-11-01 04:38:43,0.25000,1.90608
2022-11-01 04:38:44,0.25000,1.90608
2022-11-01 04:38:45,0.25000,1.90608
2022-11-01 04:38:46,0.25510,1.92382
2022-11-01 04:38:47,0.25000,1.92641
2022-11-01 04:38:48,0.25000,1.90608
2022-11-01 04:38:49,0.25000,1.92641
2022-11-01 04:38:50,0.25000,1.90608
2022-11-01 04:38:51,0.25510,1.92382
2022-11-01 04:38:52,0.25000,1.90608
2022-11-01 04:38:53,0.25000,1.90608
2022-11-01 04:38:54,0.25000,1.90608
2022-11-01 04:38:55,0.25000,1.90608
2022-11-01 04:38:57,0.25000,1.92641
2022-11-01 04:38:58,0.25000,1.92641
2022-11-01 04:38:59,0.25000,1.90608
2022-11-01 04:39:00,0.25000,1.92641
2022-11-01 04:39:01,0.25000,1.92641
2022-11-01 04:39:02,0.25250,1.92514
2022-11-01 04:39:03,0.25000,1.90608
2022-11-01 04:39:04,0.25000,1.90608
2022-11-01 04:39:05,0.25000,1.92641
2022-11-01 04:39:06,0.25000,1.90608
2022-11-01 04:39:07,0.25000,1.92641
2022-11-01 04:39:08,0.25250,1.92514
2022-11-01 04:39:09,0.25000,1.94755
2022-11-01 04:39:10,0.25000,1.92641
2022-11-01 04:39:11,0.25000,1.90608
2022-11-01 04:39:12,0.25000,1.92641
2022-11-01 04:39:13,0.25000,1.92641
2022-11-01 04:39:14,0.25000,1.90608
2022-11-01 04:39:15,0.25250,1.92514
2022-11-01 04:39:16,0.25510,1.94415
2022-11-01 04:39:17,0.25000,1.90608
2022-11-01 04:39:18,0.25000,1.90608
2022-11-01 04:39:19,0.25000,1.90608
2022-11-01 04:39:20,0.25000,1.90608
2022-11-01 04:39:21,0.25510,1.94415
2022-11-01 04:39:22,0.25510,1.96529
2022-11-01 04:39:23,0.25510,1.92382
2022-11-01 04:39:24,0.25510,1.90426
2022-11-01 04:39:25,0.25510,1.92382
2022-11-01 04:39:26,0.25510,1.92382
2022-11-01 04:39:27,0.25510,1.92382
2022-11-01 04:39:28,0.25510,1.92382
2022-11-01 04:39:29,0.25000,1.90608
2022-11-01 04:39:30,0.25000,1.90608
2022-11-01 04:39:31,0.25000,1.92641
2022-11-01 04:39:32,0.25000,1.92641
2022-11-01 04:39:33,0.25000,1.90608
2022-11-01 04:39:34,0.25000,1.90608
2022-11-01 04:39:35,0.25000,1.90608
2022-11-01 04:39:36,0.25000,1.90608
2022-11-01 04:39:37,0.25000,1.90608
2022-11-01 04:39:38,0.25000,1.90608
2022-11-01 04:39:39,0.25000,1.90608
2022-11-01 04:39:40,0.25250,1.92514
2022-11-01 04:39:41,0.25000,1.92641
2022-11-01 04:39:42,0.25000,1.90608
2022-11-01 04:39:43,0.25000,1.92641
2022-11-01 04:39:44,0.25000,1.94755
2022-11-01 04:39:45,0.25000,1.90608
2022-11-01 04:39:46,0.25250,1.92514
2022-11-01 04:39:47,0.25000,1.90608
2022-11-01 04:39:48,0.25000,1.90608
2022-11-01 04:39:49,0.25000,1.92641
2022-11-01 04:39:50,0.25000,1.90608
2022-11-01 04:39:51,0.25000,1.92641
2022-11-01 04:39:52,0.25000,1.92641
2022-11-01 04:39:53,0.25000,1.90608
2022-11-01 04:39:54,0.25000,1.90608
2022-11-01 04:39:55,0.25250,1.92514
2022-11-01 04:39:56,0.25000,1.90608
2022-11-01 04:39:57,0.25000,1.90608
2022-11-01 04:39:58,0.25000,1.90608
2022-11-01 04:39:59,0.25000,1.90608
2022-11-01 04:40:00,0.25000,1.90608
2022-11-01 04:40:01,0.25000,1.92641
2022-11-01 04:40:02,0.25000,1.90608
2022-11-01 04:40:03,0.25000,1.90608
2022-11-01 04:40:04,0.25000,1.90608
2022-11-01 04:40:05,0.25000,1.90608
2022-11-01 04:40:06,0.25000,1.90608
2022-11-01 04:40:07,0.25000,1.92641
2022-11-01 04:40:08,0.25000,1.92641
2022-11-01 04:40:09,0.25000,1.90608
2022-11-01 04:40:10,0.25000,1.90608
2022-11-01 04:40:11,0.25000,1.90608
2022-11-01 04:40:12,0.25000,1.90608
2022-11-01 04:40:13,0.25000,1.90608
2022-11-01 04:40:14,0.25000,1.92641
2022-11-01 04:40:15,0.25250,1.92514
2022-11-01 04:40:16,0.25000,1.90608
2022-11-01 04:40:17,0.25000,1.90608
2022-11-01 04:40:18,0.25000,1.90608
2022-11-01 04:40:19,0.25000,1.92641
2022-11-01 04:40:20,0.25000,1.94755
2022-11-01 04:40:21,0.25000,1.92641
2022-11-01 04:40:22,0.25000,1.90608
2022-11-01 04:40:23,0.25000,1.90608
2022-11-01 04:40:24,0.25000,1.90608
2022-11-01 04:40:25,0.25510,1.92382
2022-11-01 04:40:26,0.25510,1.92382
2022-11-01 04:40:27,0.25000,1.90608
2022-11-01 04:40:28,0.25510,1.94415
2022-11-01 04:40:29,0.25510,1.92382
2022-11-01 04:40:30,0.25510,1.94415
2022-11-01 04:40:31,0.25510,1.94415
2022-11-01 04:40:32,0.25510,1.92382
2022-11-01 04:40:33,0.25765,1.94306
2022-11-01 04:40:34,0.25510,1.92382
2022-11-01 04:40:35,0.25765,1.94306
2022-11-01 04:40:36,0.25510,1.92382
2022-11-01 04:40:37,0.25000,1.88652
2022-11-01 04:40:38,0.25510,1.92382
2022-11-01 04:40:39,0.25510,1.94415
2022-11-01 04:40:40,0.25000,1.90608
2022-11-01 04:40:41,0.25510,1.94415
2022-11-01 04:40:42,0.25255,1.90458
2022-11-01 04:40:43,0.25510,1.92382
2022-11-01 04:40:44,0.25510,1.92382
2022-11-01 04:40:45,0.25000,1.90608
2022-11-01 04:40:46,0.25510,1.92382
2022-11-01 04:40:47,0.25510,1.94415
2022-11-01 04:40:48,0.25765,1.96359
2022-11-01 04:40:49,0.25510,1.90426
2022-11-01 04:40:50,0.25510,1.94415
2022-11-01 04:40:51,0.25000,1.88652
2022-11-01 04:40:52,0.25510,1.92382
2022-11-01 04:40:53,0.25510,1.92382
2022-11-01 04:40:54,0.25510,1.92382
2022-11-01 04:40:55,0.25510,1.96529
2022-11-01 04:40:56,0.25000,1.90608
2022-11-01 04:40:57,0.25510,1.94415
2022-11-01 04:40:58,0.25250,1.90538
2022-11-01 04:40:59,0.25510,1.92382
2022-11-01 04:41:00,0.25510,1.92382
2022-11-01 04:41:01,0.25510,1.92382
2022-11-01 04:41:02,0.25510,1.94415
2022-11-01 04:41:03,0.25510,1.92382
2022-11-01 04:41:04,0.25510,1.94415
2022-11-01 04:41:05,0.25510,1.92382
2022-11-01 04:41:06,0.25510,1.92382
2022-11-01 04:41:07,0.25510,1.92382
2022-11-01 04:41:08,0.25510,1.94415
2022-11-01 04:41:09,0.25000,1.88652
2022-11-01 04:41:10,0.25000,1.90608
2022-11-01 04:41:11,0.25250,1.90538
2022-11-01 04:41:12,0.25510,1.92382
2022-11-01 04:41:13,0.25510,1.92382
2022-11-01 04:41:14,0.25000,1.90608
2022-11-01 04:41:15,0.25000,1.90608
2022-11-01 04:41:16,0.25000,1.90608
2022-11-01 04:41:17,0.25000,1.90608
2022-11-01 04:41:18,0.25000,1.90608
2022-11-01 04:41:19,0.25000,1.90608
2022-11-01 04:41:20,0.25000,1.90608
2022-11-01 04:41:21,0.25000,1.90608
2022-11-01 04:41:22,0.25000,1.90608
2022-11-01 04:41:23,0.25000,1.92641
2022-11-01 04:41:24,0.25000,1.90608
2022-11-01 04:41:25,0.25000,1.92641
2022-11-01 04:41:26,0.25000,1.90608
2022-11-01 04:41:27,0.24750,1.88702
2022-11-01 04:41:28,0.25000,1.90608
2022-11-01 04:41:29,0.25000,1.90608
2022-11-01 04:41:30,0.25000,1.92641
2022-11-01 04:41:31,0.25000,1.90608
2022-11-01 04:41:32,0.25000,1.90608
2022-11-01 04:41:33,0.25000,1.90608
2022-11-01 04:41:34,0.25000,1.90608
2022-11-01 04:41:35,0.25510,1.92382
2022-11-01 04:41:36,0.25000,1.90608
2022-11-01 04:41:37,0.25000,1.90608
2022-11-01 04:41:38,0.25000,1.90608
2022-11-01 04:41:39,0.25000,1.90608
2022-11-01 04:41:40,0.25250,1.92514
2022-11-01 04:41:41,0.25510,1.92382
2022-11-01 04:41:42,0.25000,1.90608
2022-11-01 04:41:43,0.25000,1.90608
2022-11-01 04:41:44,0.25000,1.90608
2022-11-01 04:41:45,0.25510,1.92382
2022-11-01 04:41:46,0.25510,1.92382
2022-11-01 04:41:47,0.25000,1.90608
2022-11-01 04:41:48,0.25510,1.92382
2022-11-01 04:41:49,0.25510,1.92382
2022-11-01 04:41:50,0.25765,1.94306
2022-11-01 04:41:51,0.25510,1.94415
2022-11-01 04:41:52,0.25510,1.94415
2022-11-01 04:41:53,0.25510,1.92382
2022-11-01 04:41:54,0.25510,1.92382
2022-11-01 04:41:55,0.25510,1.92382
2022-11-01 04:41:56,0.25000,1.90608
2022-11-01 04:41:57,0.25255,1.90458
2022-11-01 04:41:58,0.25510,1.92382
2022-11-01 04:41:59,0.25765,1.94306
2022-11-01 04:42:00,0.25000,1.90608
2022-11-01 04:42:01,0.25000,1.88652
2022-11-01 04:42:02,0.25510,1.94415
2022-11-01 04:42:04,0.25000,1.92641
2022-11-01 04:42:05,0.25000,1.94755
2022-11-01 04:42:06,0.25000,1.90608
2022-11-01 04:42:07,0.25000,1.90608
2022-11-01 04:42:08,0.25000,1.92641
2022-11-01 04:42:09,0.25000,1.90608
2022-11-01 04:42:10,0.25000,1.92641
2022-11-01 04:42:11,0.25000,1.92641
2022-11-01 04:42:12,0.25000,1.92641
2022-11-01 04:42:13,0.25250,1.92514
2022-11-01 04:42:14,0.25000,1.90608
2022-11-01 04:42:15,0.25000,1.90608
2022-11-01 04:42:16,0.25000,1.90608
2022-11-01 04:42:17,0.25000,1.92641
2022-11-01 04:42:18,0.25000,1.88652
2022-11-01 04:42:19,0.25000,1.90608
2022-11-01 04:42:20,0.25000,1.90608
2022-11-01 04:42:21,0.25000,1.90608
2022-11-01 04:42:22,0.25000,1.90608
2022-11-01 04:42:23,0.25000,1.92641
2022-11-01 04:42:24,0.25250,1.92514
2022-11-01 04:42:25,0.25000,1.88652
2022-11-01 04:42:26,0.25000,1.90608
2022-11-01 04:42:27,0.25000,1.90608
2022-11-01 04:42:28,0.25000,1.90608
2022-11-01 04:42:29,0.25000,1.90608
2022-11-01 04:42:30,0.25510,1.92382
