Date,CPU Utilization,CPU Power
2022-10-28 18:47:29,0.25126,1.92051
2022-10-28 18:47:30,0.25063,1.93905
2022-10-28 18:47:31,0.25126,1.93077
2022-10-28 18:47:32,0.25126,1.92051
2022-10-28 18:47:33,0.25313,1.92734
2022-10-28 18:47:34,0.25126,1.92051
2022-10-28 18:47:35,0.25063,1.91832
2022-10-28 18:47:36,0.25126,1.92051
2022-10-28 18:47:37,0.25000,1.89620
2022-10-28 18:47:38,0.25126,1.93077
2022-10-28 18:47:39,0.24874,1.90131
2022-10-28 18:47:40,0.25063,1.91832
2022-10-28 18:47:41,0.25126,1.92051
2022-10-28 18:47:42,0.25126,1.92051
2022-10-28 18:47:43,0.25126,1.92051
2022-10-28 18:47:44,0.25126,1.92051
2022-10-28 18:47:45,0.25063,1.90826
2022-10-28 18:47:46,0.25126,1.92051
2022-10-28 18:47:47,0.25063,1.91832
2022-10-28 18:47:48,0.25126,1.92051
2022-10-28 18:47:49,0.25126,1.92051
2022-10-28 18:47:50,0.25126,1.92051
2022-10-28 18:47:51,0.25126,1.92051
2022-10-28 18:47:52,0.25063,1.91832
2022-10-28 18:47:53,0.25063,1.90826
2022-10-28 18:47:54,0.25377,1.93972
2022-10-28 18:47:55,0.25126,1.92051
2022-10-28 18:47:56,0.25126,1.92051
2022-10-28 18:47:57,0.25126,1.92051
2022-10-28 18:47:58,0.25189,1.93298
2022-10-28 18:47:59,0.24937,1.91365
2022-10-28 18:48:00,0.25250,1.92514
2022-10-28 18:48:01,0.25063,1.90826
2022-10-28 18:48:02,0.25126,1.92051
2022-10-28 18:48:03,0.25126,1.92051
2022-10-28 18:48:04,0.25126,1.92051
2022-10-28 18:48:05,0.25063,1.90826
2022-10-28 18:48:06,0.25377,1.95008
2022-10-28 18:48:07,0.25063,1.90826
2022-10-28 18:48:08,0.25126,1.95192
2022-10-28 18:48:09,0.25189,1.94344
2022-10-28 18:48:10,0.25063,1.90826
2022-10-28 18:48:11,0.25126,1.92051
2022-10-28 18:48:12,0.25063,1.90826
2022-10-28 18:48:13,0.25126,1.93077
2022-10-28 18:48:15,0.25313,1.92734
2022-10-28 18:48:16,0.25126,1.92051
2022-10-28 18:48:17,0.25126,1.92051
2022-10-28 18:48:18,0.25063,1.91832
