Date,CPU Utilization,Total Power,CPU Power,GPU Power
2022-10-28 20:52:49,0.25879,1.97813,1.97813,0.00000
2022-10-28 20:52:50,0.25313,1.95844,1.95844,0.00000
2022-10-28 20:52:51,0.25441,1.96288,1.96288,0.00000
2022-10-28 20:52:52,0.25815,1.97587,1.97587,0.00000
2022-10-28 20:52:53,0.25945,1.98039,1.98039,0.00000
2022-10-28 20:52:54,0.26065,1.98459,1.98459,0.00000
2022-10-28 20:52:55,0.25815,1.97587,1.97587,0.00000
2022-10-28 20:52:56,0.25879,1.97813,1.97813,0.00000
2022-10-28 20:52:57,0.25879,1.97813,1.97813,0.00000
2022-10-28 20:52:58,0.25879,1.97813,1.97813,0.00000
2022-10-28 20:52:59,0.25758,1.97389,1.97389,0.00000
2022-10-28 20:53:00,0.26065,1.98459,1.98459,0.00000
2022-10-28 20:53:01,0.25879,1.97813,1.97813,0.00000
2022-10-28 20:53:02,0.25879,1.97813,1.97813,0.00000
2022-10-28 20:53:03,0.25879,1.97813,1.97813,0.00000
2022-10-28 20:53:04,0.25879,1.97813,1.97813,0.00000
2022-10-28 20:53:05,0.25879,1.97813,1.97813,0.00000
2022-10-28 20:53:06,0.26065,1.98459,1.98459,0.00000
2022-10-28 20:53:07,0.25815,1.97587,1.97587,0.00000
2022-10-28 20:53:08,0.25879,1.97813,1.97813,0.00000
2022-10-28 20:53:09,0.25693,1.97163,1.97163,0.00000
2022-10-28 20:53:10,0.26382,1.99560,1.99560,0.00000
2022-10-28 20:53:11,0.25879,1.97813,1.97813,0.00000
2022-10-28 20:53:12,0.25815,1.97587,1.97587,0.00000
2022-10-28 20:53:13,0.26065,1.98459,1.98459,0.00000
2022-10-28 20:53:14,0.25693,1.97163,1.97163,0.00000
2022-10-28 20:53:15,0.26131,1.98686,1.98686,0.00000
2022-10-28 20:53:16,0.25815,1.97587,1.97587,0.00000
2022-10-28 20:53:17,0.26065,1.98459,1.98459,0.00000
2022-10-28 20:53:18,0.25879,1.97813,1.97813,0.00000
2022-10-28 20:53:19,0.25879,1.97813,1.97813,0.00000
2022-10-28 20:53:20,0.25879,1.97813,1.97813,0.00000
2022-10-28 20:53:21,0.26065,1.98459,1.98459,0.00000
2022-10-28 20:53:22,0.25693,1.97163,1.97163,0.00000
2022-10-28 20:53:23,0.25879,1.97813,1.97813,0.00000
2022-10-28 20:53:24,0.26000,1.98232,1.98232,0.00000
2022-10-28 20:53:25,0.25879,1.97813,1.97813,0.00000
2022-10-28 20:53:26,0.25879,1.97813,1.97813,0.00000
2022-10-28 20:53:27,0.25126,1.95192,1.95192,0.00000
2022-10-28 20:53:28,0.25628,1.96939,1.96939,0.00000
2022-10-28 20:53:29,0.25879,1.97813,1.97813,0.00000
2022-10-28 20:53:30,0.25879,1.97813,1.97813,0.00000
2022-10-28 20:53:31,0.25879,1.97813,1.97813,0.00000
2022-10-28 20:53:32,0.25815,1.97587,1.97587,0.00000
2022-10-28 20:53:33,0.25879,1.97813,1.97813,0.00000
2022-10-28 20:53:34,0.25815,1.97587,1.97587,0.00000
2022-10-28 20:53:35,0.25879,1.97813,1.97813,0.00000
2022-10-28 20:53:36,0.25945,1.98039,1.98039,0.00000
