Date,CPU Utilization,Total Power,CPU Power,GPU Power
2022-10-28 18:38:16,0.25815,1.97587,1.97587,0.00000
2022-10-28 18:38:17,0.25377,1.96065,1.96065,0.00000
2022-10-28 18:38:18,0.25628,1.96939,1.96939,0.00000
2022-10-28 18:38:19,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:38:20,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:38:21,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:38:22,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:38:23,0.25693,1.97163,1.97163,0.00000
2022-10-28 18:38:24,0.26000,1.98232,1.98232,0.00000
2022-10-28 18:38:25,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:38:26,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:38:27,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:38:28,0.26131,1.98686,1.98686,0.00000
2022-10-28 18:38:29,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:38:30,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:38:31,0.25628,1.96939,1.96939,0.00000
2022-10-28 18:38:32,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:38:33,0.25945,1.98039,1.98039,0.00000
2022-10-28 18:38:34,0.26065,1.98459,1.98459,0.00000
2022-10-28 18:38:35,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:38:36,0.25628,1.96939,1.96939,0.00000
2022-10-28 18:38:37,0.26065,1.98459,1.98459,0.00000
2022-10-28 18:38:38,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:38:39,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:38:40,0.25815,1.97587,1.97587,0.00000
2022-10-28 18:38:41,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:38:42,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:38:43,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:38:44,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:38:45,0.26065,1.98459,1.98459,0.00000
2022-10-28 18:38:46,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:38:47,0.26065,1.98459,1.98459,0.00000
2022-10-28 18:38:48,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:38:49,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:38:50,0.26065,1.98459,1.98459,0.00000
2022-10-28 18:38:51,0.25693,1.97163,1.97163,0.00000
2022-10-28 18:38:52,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:38:53,0.25693,1.97163,1.97163,0.00000
2022-10-28 18:38:54,0.25189,1.95412,1.95412,0.00000
2022-10-28 18:38:55,0.25628,1.96939,1.96939,0.00000
2022-10-28 18:38:56,0.26065,1.98459,1.98459,0.00000
2022-10-28 18:38:57,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:38:58,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:38:59,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:39:00,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:39:01,0.25693,1.97163,1.97163,0.00000
2022-10-28 18:39:02,0.26065,1.98459,1.98459,0.00000
2022-10-28 18:39:03,0.26065,1.98459,1.98459,0.00000
2022-10-28 18:39:04,0.26065,1.98459,1.98459,0.00000
2022-10-28 18:39:05,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:39:06,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:39:07,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:39:08,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:39:09,0.25693,1.97163,1.97163,0.00000
2022-10-28 18:39:10,0.26065,1.98459,1.98459,0.00000
2022-10-28 18:39:11,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:39:12,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:39:13,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:39:14,0.26065,1.98459,1.98459,0.00000
2022-10-28 18:39:15,0.25693,1.97163,1.97163,0.00000
2022-10-28 18:39:16,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:39:17,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:39:18,0.25815,1.97587,1.97587,0.00000
2022-10-28 18:39:19,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:39:20,0.25693,1.97163,1.97163,0.00000
2022-10-28 18:39:21,0.26065,1.98459,1.98459,0.00000
2022-10-28 18:39:22,0.26065,1.98459,1.98459,0.00000
2022-10-28 18:39:23,0.25693,1.97163,1.97163,0.00000
2022-10-28 18:39:24,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:39:25,0.25815,1.97587,1.97587,0.00000
2022-10-28 18:39:26,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:39:27,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:39:28,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:39:29,0.25693,1.97163,1.97163,0.00000
2022-10-28 18:39:30,0.26065,1.98459,1.98459,0.00000
2022-10-28 18:39:31,0.25189,1.95412,1.95412,0.00000
2022-10-28 18:39:32,0.25628,1.96939,1.96939,0.00000
2022-10-28 18:39:33,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:39:34,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:39:35,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:39:36,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:39:37,0.26065,1.98459,1.98459,0.00000
2022-10-28 18:39:38,0.25693,1.97163,1.97163,0.00000
2022-10-28 18:39:39,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:39:40,0.26065,1.98459,1.98459,0.00000
2022-10-28 18:39:41,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:39:42,0.26065,1.98459,1.98459,0.00000
2022-10-28 18:39:43,0.25628,1.96939,1.96939,0.00000
2022-10-28 18:39:44,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:39:45,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:39:46,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:39:47,0.25879,1.97813,1.97813,0.00000
2022-10-28 18:39:48,0.25815,1.97587,1.97587,0.00000
