Date,CPU Utilization,CPU Power
2022-10-28 14:13:47,0.24874,1.71213
2022-10-28 14:13:48,0.25189,1.8561
2022-10-28 14:13:49,0.25126,1.92051
2022-10-28 14:13:50,0.25063,1.8887
2022-10-28 14:13:51,0.25189,1.92271
2022-10-28 14:13:52,0.26098,1.95463
2022-10-28 14:13:53,0.25063,1.89838
2022-10-28 14:13:54,0.25063,1.86986
2022-10-28 14:13:55,0.25126,1.92051
2022-10-28 14:13:56,0.25126,1.92051
2022-10-28 14:13:57,0.25575,1.86954
2022-10-28 14:13:58,0.25063,1.90826
2022-10-28 14:13:59,0.25063,1.89838
2022-10-28 14:14:00,0.25189,1.92271
2022-10-28 14:14:01,0.25377,1.93972
2022-10-28 14:14:02,0.25063,1.90826
2022-10-28 14:14:03,0.25063,1.90826
2022-10-28 14:14:04,0.25126,1.92051
2022-10-28 14:14:05,0.25126,1.92051
2022-10-28 14:14:06,0.25189,1.92271
2022-10-28 14:14:07,0.25126,1.91045
2022-10-28 14:14:08,0.25635,1.86372
2022-10-28 14:14:09,0.25126,1.91045
2022-10-28 14:14:10,0.25126,1.90057
2022-10-28 14:14:11,0.25126,1.83639
2022-10-28 14:14:12,0.25063,1.8887
2022-10-28 14:14:13,0.25377,1.91958
2022-10-28 14:14:14,0.25063,1.90826
2022-10-28 14:14:15,0.25126,1.90057
2022-10-28 14:14:16,0.25,1.86693
2022-10-28 14:14:17,0.25063,1.89838
2022-10-28 14:14:18,0.25063,1.8887
2022-10-28 14:14:19,0.25126,1.92051
2022-10-28 14:14:20,0.25063,1.90826
2022-10-28 14:14:21,0.25253,1.93519
2022-10-28 14:14:22,0.25126,1.92051
2022-10-28 14:14:23,0.25126,1.92051
2022-10-28 14:14:24,0.25063,1.90826
2022-10-28 14:14:25,0.25189,1.87425
2022-10-28 14:14:26,0.25,1.90567
2022-10-28 14:14:27,0.25126,1.92051
2022-10-28 14:14:28,0.25063,1.90826
2022-10-28 14:14:29,0.25189,1.93298
2022-10-28 14:14:30,0.25063,1.90826
2022-10-28 14:14:31,0.25126,1.92051
2022-10-28 14:14:32,0.25063,1.90826
2022-10-28 14:14:33,0.25126,1.92051
2022-10-28 14:14:34,0.25126,1.92051
2022-10-28 14:14:35,0.25126,1.92051
2022-10-28 14:14:36,0.25126,1.92051
2022-10-28 14:14:37,0.25126,1.92051
2022-10-28 14:14:38,0.25063,1.90826
2022-10-28 14:14:39,0.25313,1.9375
2022-10-28 14:14:40,0.25063,1.90826
2022-10-28 14:14:41,0.25063,1.90826
2022-10-28 14:14:42,0.25126,1.92051
2022-10-28 14:14:43,0.25063,1.90826
2022-10-28 14:14:44,0.25063,1.93905
2022-10-28 14:14:45,0.25063,1.91832
2022-10-28 14:14:46,0.25126,1.92051
2022-10-28 14:14:47,0.25063,1.91832
2022-10-28 14:14:48,0.25126,1.92051
2022-10-28 14:14:49,0.25126,1.92051
2022-10-28 14:14:50,0.25126,1.92051
2022-10-28 14:14:51,0.25126,1.92051
2022-10-28 14:14:52,0.25126,1.92051
2022-10-28 14:14:53,0.25126,1.92051
2022-10-28 14:14:54,0.25126,1.92051
2022-10-28 14:14:55,0.25126,1.92051
2022-10-28 14:14:56,0.25063,1.86986
2022-10-28 14:14:57,0.25126,1.92051
2022-10-28 14:14:58,0.25126,1.92051
2022-10-28 14:14:59,0.25126,1.92051
2022-10-28 14:15:00,0.25126,1.92051
2022-10-28 14:15:01,0.25063,1.90826
2022-10-28 14:15:02,0.25189,1.93298
2022-10-28 14:15:03,0.25063,1.90826
2022-10-28 14:15:04,0.25126,1.92051
2022-10-28 14:15:05,0.25126,1.92051
2022-10-28 14:15:06,0.25063,1.90826
2022-10-28 14:15:07,0.25377,1.93972
2022-10-28 14:15:08,0.25063,1.91832
2022-10-28 14:15:09,0.25063,1.90826
2022-10-28 14:15:10,0.25126,1.92051
2022-10-28 14:15:11,0.25063,1.90826
2022-10-28 14:15:12,0.25126,1.92051
2022-10-28 14:15:13,0.25126,1.92051
2022-10-28 14:15:14,0.25063,1.91832
2022-10-28 14:15:15,0.25126,1.92051
2022-10-28 14:15:16,0.25126,1.92051
2022-10-28 14:15:17,0.25126,1.92051
2022-10-28 14:15:18,0.25126,1.92051
2022-10-28 14:15:19,0.25126,1.92051
2022-10-28 14:15:20,0.25126,1.94124
2022-10-28 14:15:21,0.25126,1.94124
2022-10-28 14:15:22,0.25126,1.92051
2022-10-28 14:15:23,0.25,1.8962
2022-10-28 14:15:24,0.25063,1.91832
2022-10-28 14:15:25,0.25189,1.93298
2022-10-28 14:15:26,0.25063,1.90826
2022-10-28 14:15:27,0.25126,1.92051
2022-10-28 14:15:28,0.25126,1.92051
2022-10-28 14:15:29,0.25063,1.90826
2022-10-28 14:15:30,0.25126,1.92051
2022-10-28 14:15:31,0.25126,1.92051
2022-10-28 14:15:32,0.25126,1.92051
2022-10-28 14:15:33,0.25126,1.92051
2022-10-28 14:15:34,0.25126,1.92051
2022-10-28 14:15:35,0.25126,1.92051
2022-10-28 14:15:36,0.24874,1.90131
2022-10-28 14:15:37,0.25126,1.92051
2022-10-28 14:15:38,0.24812,1.88917
2022-10-28 14:15:39,0.25126,1.92051
2022-10-28 14:15:40,0.25126,1.92051
2022-10-28 14:15:41,0.25126,1.92051
2022-10-28 14:15:42,0.25063,1.91832
2022-10-28 14:15:44,0.24874,1.90131
2022-10-28 14:15:45,0.25126,1.92051
2022-10-28 14:15:46,0.25063,1.91832
2022-10-28 14:15:47,0.25126,1.92051
2022-10-28 14:15:48,0.25126,1.92051
2022-10-28 14:15:49,0.25126,1.92051
2022-10-28 14:15:50,0.25189,1.93298
2022-10-28 14:15:51,0.25126,1.92051
2022-10-28 14:15:52,0.25126,1.92051
2022-10-28 14:15:53,0.25126,1.92051
2022-10-28 14:15:54,0.25063,1.91832
2022-10-28 14:15:55,0.25126,1.92051
2022-10-28 14:15:56,0.25063,1.90826
2022-10-28 14:15:57,0.25063,1.91832
2022-10-28 14:15:58,0.25126,1.94124
2022-10-28 14:15:59,0.25063,1.91832
2022-10-28 14:16:00,0.25126,1.92051
2022-10-28 14:16:01,0.25126,1.92051
2022-10-28 14:16:02,0.25126,1.92051
2022-10-28 14:16:03,0.25126,1.92051
2022-10-28 14:16:04,0.25126,1.92051
2022-10-28 14:16:05,0.25063,1.90826
2022-10-28 14:16:06,0.25126,1.92051
2022-10-28 14:16:07,0.25189,1.93298
2022-10-28 14:16:08,0.25,1.90608
2022-10-28 14:16:09,0.25126,1.92051
2022-10-28 14:16:10,0.25063,1.90826
2022-10-28 14:16:11,0.25063,1.91832
2022-10-28 14:16:12,0.25313,1.92734
2022-10-28 14:16:13,0.25126,1.93077
2022-10-28 14:16:14,0.25126,1.92051
2022-10-28 14:16:15,0.25126,1.92051
2022-10-28 14:16:16,0.25126,1.92051
2022-10-28 14:16:17,0.25063,1.90826
2022-10-28 14:16:18,0.25377,1.93972
2022-10-28 14:16:19,0.25126,1.92051
2022-10-28 14:16:20,0.25126,1.92051
2022-10-28 14:16:21,0.24874,1.90131
2022-10-28 14:16:22,0.25189,1.93298
2022-10-28 14:16:23,0.25126,1.92051
2022-10-28 14:16:24,0.25126,1.92051
2022-10-28 14:16:25,0.24937,1.91365
2022-10-28 14:16:26,0.25126,1.92051
2022-10-28 14:16:27,0.25126,1.92051
2022-10-28 14:16:28,0.25063,1.90826
2022-10-28 14:16:29,0.25126,1.92051
2022-10-28 14:16:30,0.24874,1.90131
2022-10-28 14:16:31,0.25063,1.90826
2022-10-28 14:16:32,0.25189,1.93298
2022-10-28 14:16:33,0.25126,1.92051
2022-10-28 14:16:34,0.25126,1.94124
2022-10-28 14:16:35,0.25063,1.91832
2022-10-28 14:16:36,0.25063,1.90826
2022-10-28 14:16:37,0.25377,1.93972
2022-10-28 14:16:38,0.25063,1.90826
2022-10-28 14:16:39,0.25126,1.92051
2022-10-28 14:16:40,0.25189,1.93298
2022-10-28 14:16:41,0.25063,1.90826
2022-10-28 14:16:42,0.25189,1.92271
2022-10-28 14:16:43,0.25126,1.92051
2022-10-28 14:16:44,0.25126,1.92051
2022-10-28 14:16:45,0.25063,1.90826
2022-10-28 14:16:46,0.25126,1.93077
2022-10-28 14:16:47,0.25063,1.90826
2022-10-28 14:16:48,0.25,1.90608
2022-10-28 14:16:49,0.25189,1.93298
2022-10-28 14:16:50,0.25063,1.90826
2022-10-28 14:16:51,0.25126,1.92051
2022-10-28 14:16:52,0.25126,1.92051
2022-10-28 14:16:53,0.25126,1.92051
2022-10-28 14:16:54,0.25126,1.92051
2022-10-28 14:16:55,0.25126,1.92051
2022-10-28 14:16:56,0.25,1.90608
2022-10-28 14:16:57,0.25126,1.92051
2022-10-28 14:16:58,0.24812,1.89914
