Date,CPU Utilization,CPU Power
2022-10-29 00:23:20,0.25063,1.90826
2022-10-29 00:23:21,0.25063,1.92858
2022-10-29 00:23:22,0.25063,1.92858
2022-10-29 00:23:23,0.25126,1.92051
2022-10-29 00:23:24,0.25126,1.92051
2022-10-29 00:23:25,0.25126,1.92051
2022-10-29 00:23:26,0.25,1.8962
2022-10-29 00:23:27,0.25189,1.93298
2022-10-29 00:23:28,0.25063,1.91832
2022-10-29 00:23:29,0.25063,1.90826
2022-10-29 00:23:30,0.25126,1.92051
2022-10-29 00:23:31,0.25126,1.92051
2022-10-29 00:23:32,0.25063,1.91832
2022-10-29 00:23:33,0.25126,1.92051
2022-10-29 00:23:34,0.25126,1.92051
2022-10-29 00:23:35,0.25377,1.92955
2022-10-29 00:23:36,0.25126,1.92051
2022-10-29 00:23:37,0.25126,1.92051
2022-10-29 00:23:38,0.25126,1.92051
2022-10-29 00:23:39,0.25126,1.92051
2022-10-29 00:23:40,0.25126,1.92051
2022-10-29 00:23:41,0.25063,1.90826
2022-10-29 00:23:42,0.25126,1.92051
2022-10-29 00:23:43,0.25126,1.92051
2022-10-29 00:23:44,0.25126,1.92051
2022-10-29 00:23:45,0.25126,1.92051
2022-10-29 00:23:46,0.25377,1.93972
2022-10-29 00:23:47,0.25063,1.91832
2022-10-29 00:23:48,0.25126,1.92051
2022-10-29 00:23:49,0.25126,1.92051
2022-10-29 00:23:50,0.25189,1.92271
2022-10-29 00:23:51,0.25126,1.92051
2022-10-29 00:23:52,0.25063,1.90826
2022-10-29 00:23:53,0.25126,1.92051
2022-10-29 00:23:54,0.25126,1.92051
2022-10-29 00:23:55,0.25189,1.93298
2022-10-29 00:23:56,0.25063,1.90826
2022-10-29 00:23:57,0.25063,1.91832
2022-10-29 00:23:58,0.25126,1.94124
2022-10-29 00:23:59,0.25063,1.91832
2022-10-29 00:24:00,0.25189,1.88358
2022-10-29 00:24:01,0.25126,1.92051
2022-10-29 00:24:02,0.25063,1.90826
2022-10-29 00:24:03,0.25063,1.90826
2022-10-29 00:24:04,0.25126,1.92051
2022-10-29 00:24:05,0.25126,1.92051
2022-10-29 00:24:06,0.25126,1.92051
2022-10-29 00:24:07,0.25063,1.90826
2022-10-29 00:24:08,0.25189,1.93298
2022-10-29 00:24:09,0.25126,1.92051
2022-10-29 00:24:10,0.25126,1.92051
2022-10-29 00:24:11,0.25189,1.93298
2022-10-29 00:24:12,0.25126,1.92051
2022-10-29 00:24:13,0.25126,1.92051
2022-10-29 00:24:14,0.25126,1.92051
2022-10-29 00:24:15,0.25063,1.90826
2022-10-29 00:24:16,0.25189,1.93298
2022-10-29 00:24:17,0.25189,1.93298
2022-10-29 00:24:18,0.25063,1.90826
2022-10-29 00:24:19,0.25063,1.90826
2022-10-29 00:24:20,0.25063,1.90826
2022-10-29 00:24:21,0.25126,1.92051
2022-10-29 00:24:22,0.25126,1.92051
2022-10-29 00:24:23,0.25126,1.92051
2022-10-29 00:24:24,0.25126,1.92051
2022-10-29 00:24:25,0.25063,1.90826
2022-10-29 00:24:26,0.25189,1.93298
2022-10-29 00:24:27,0.25126,1.92051
2022-10-29 00:24:28,0.25313,1.92734
2022-10-29 00:24:29,0.25063,1.90826
2022-10-29 00:24:30,0.25189,1.93298
2022-10-29 00:24:31,0.2525,1.91517
2022-10-29 00:24:32,0.25126,1.92051
2022-10-29 00:24:33,0.25126,1.92051
2022-10-29 00:24:34,0.25126,1.92051
2022-10-29 00:24:35,0.25189,1.93298
2022-10-29 00:24:36,0.25126,1.95192
2022-10-29 00:24:37,0.25,1.90608
2022-10-29 00:24:38,0.25126,1.92051
2022-10-29 00:24:39,0.25126,1.91045
2022-10-29 00:24:40,0.25189,1.92271
2022-10-29 00:24:41,0.25126,1.92051
2022-10-29 00:24:42,0.25063,1.90826
2022-10-29 00:24:43,0.25126,1.92051
2022-10-29 00:24:44,0.25126,1.92051
2022-10-29 00:24:45,0.24874,1.90131
