Date,CPU Utilization,CPU Power
2022-10-29 05:33:28,0.25253,1.92492
2022-10-29 05:33:29,0.25000,1.93687
2022-10-29 05:33:30,0.25253,1.93519
2022-10-29 05:33:31,0.25253,1.90499
2022-10-29 05:33:32,0.25253,1.93519
2022-10-29 05:33:33,0.25000,1.91614
2022-10-29 05:33:34,0.25000,1.90608
2022-10-29 05:33:35,0.25126,1.91045
2022-10-29 05:33:36,0.25126,1.93077
2022-10-29 05:33:37,0.25126,1.91045
2022-10-29 05:33:38,0.25253,1.93519
2022-10-29 05:33:39,0.25000,1.90608
2022-10-29 05:33:40,0.25000,1.91614
2022-10-29 05:33:41,0.25253,1.92492
2022-10-29 05:33:42,0.25000,1.91614
2022-10-29 05:33:43,0.25126,1.92051
2022-10-29 05:33:44,0.25126,1.91045
2022-10-29 05:33:45,0.25000,1.91614
2022-10-29 05:33:46,0.25505,1.95454
2022-10-29 05:33:47,0.25126,1.92051
2022-10-29 05:33:48,0.25126,1.92051
2022-10-29 05:33:49,0.25250,1.92514
2022-10-29 05:33:50,0.25253,1.93519
2022-10-29 05:33:51,0.25000,1.91614
2022-10-29 05:33:52,0.25253,1.93519
2022-10-29 05:33:53,0.25126,1.92051
2022-10-29 05:33:54,0.25126,1.92051
2022-10-29 05:33:55,0.25000,1.90608
2022-10-29 05:33:56,0.25126,1.93077
2022-10-29 05:33:57,0.25000,1.91614
2022-10-29 05:33:58,0.25126,1.92051
2022-10-29 05:33:59,0.25253,1.93519
2022-10-29 05:34:00,0.25000,1.90608
2022-10-29 05:34:01,0.25126,1.92051
2022-10-29 05:34:02,0.25126,1.93077
2022-10-29 05:34:03,0.25126,1.92051
2022-10-29 05:34:04,0.25126,1.92051
2022-10-29 05:34:05,0.25126,1.91045
2022-10-29 05:34:06,0.25126,1.94124
2022-10-29 05:34:07,0.25126,1.93077
2022-10-29 05:34:08,0.25253,1.92492
2022-10-29 05:34:09,0.25000,1.91614
2022-10-29 05:34:10,0.25126,1.91045
2022-10-29 05:34:11,0.25126,1.93077
2022-10-29 05:34:12,0.25000,1.91614
2022-10-29 05:34:13,0.25126,1.93077
2022-10-29 05:34:14,0.25126,1.91045
2022-10-29 05:34:15,0.25000,1.91614
2022-10-29 05:34:16,0.25126,1.92051
2022-10-29 05:34:17,0.25126,1.92051
2022-10-29 05:34:18,0.25126,1.92051
2022-10-29 05:34:19,0.25126,1.92051
2022-10-29 05:34:20,0.25377,1.93972
2022-10-29 05:34:21,0.25000,1.91614
2022-10-29 05:34:22,0.25253,1.92492
2022-10-29 05:34:23,0.25253,1.92492
2022-10-29 05:34:24,0.25000,1.90608
2022-10-29 05:34:25,0.25253,1.93519
2022-10-29 05:34:26,0.25126,1.92051
2022-10-29 05:34:27,0.25000,1.90608
2022-10-29 05:34:28,0.25126,1.92051
2022-10-29 05:34:29,0.25253,1.93519
2022-10-29 05:34:30,0.25126,1.92051
2022-10-29 05:34:31,0.25000,1.90608
2022-10-29 05:34:32,0.25126,1.93077
2022-10-29 05:34:33,0.25000,1.91614
2022-10-29 05:34:34,0.25253,1.92492
2022-10-29 05:34:35,0.25000,1.90608
2022-10-29 05:34:36,0.25126,1.93077
2022-10-29 05:34:37,0.25126,1.91045
2022-10-29 05:34:38,0.25126,1.92051
2022-10-29 05:34:39,0.25000,1.90608
2022-10-29 05:34:40,0.25253,1.93519
2022-10-29 05:34:41,0.25000,1.91614
2022-10-29 05:34:42,0.25253,1.92492
2022-10-29 05:34:43,0.25253,1.94565
2022-10-29 05:34:44,0.25000,1.93687
2022-10-29 05:34:45,0.25126,1.92051
2022-10-29 05:34:46,0.25126,1.92051
2022-10-29 05:34:47,0.25000,1.90608
2022-10-29 05:34:48,0.25000,1.91614
2022-10-29 05:34:49,0.25253,1.92492
2022-10-29 05:34:50,0.25000,1.90608
2022-10-29 05:34:51,0.25126,1.93077
2022-10-29 05:34:52,0.25126,1.91045
2022-10-29 05:34:53,0.25126,1.92051
2022-10-29 05:34:54,0.25126,1.92051
2022-10-29 05:34:55,0.25000,1.90608
2022-10-29 05:34:56,0.25377,1.89077
2022-10-29 05:34:57,0.25126,1.93077
2022-10-29 05:34:58,0.25126,1.92051
2022-10-29 05:34:59,0.25126,1.91045
2022-10-29 05:35:00,0.25126,1.93077
2022-10-29 05:35:01,0.25126,1.91045
2022-10-29 05:35:02,0.25126,1.92051
2022-10-29 05:35:03,0.24874,1.91147
