Date,CPU Utilization,Total Power,CPU Power,GPU Power
2022-10-29 05:33:28,0.26010,1.98267,1.98267,0.00000
2022-10-29 05:33:29,0.25250,1.95624,1.95624,0.00000
2022-10-29 05:33:30,0.25758,1.97389,1.97389,0.00000
2022-10-29 05:33:31,0.26515,2.00023,2.00023,0.00000
2022-10-29 05:33:32,0.25758,1.97389,1.97389,0.00000
2022-10-29 05:33:33,0.25750,1.97363,1.97363,0.00000
2022-10-29 05:33:34,0.26000,1.98232,1.98232,0.00000
2022-10-29 05:33:35,0.26131,1.98686,1.98686,0.00000
2022-10-29 05:33:36,0.25628,1.96939,1.96939,0.00000
2022-10-29 05:33:37,0.26131,1.98686,1.98686,0.00000
2022-10-29 05:33:38,0.25758,1.97389,1.97389,0.00000
2022-10-29 05:33:39,0.26000,1.98232,1.98232,0.00000
2022-10-29 05:33:40,0.25750,1.97363,1.97363,0.00000
2022-10-29 05:33:41,0.26010,1.98267,1.98267,0.00000
2022-10-29 05:33:42,0.25750,1.97363,1.97363,0.00000
2022-10-29 05:33:43,0.25879,1.97813,1.97813,0.00000
2022-10-29 05:33:44,0.26131,1.98686,1.98686,0.00000
2022-10-29 05:33:45,0.25750,1.97363,1.97363,0.00000
2022-10-29 05:33:46,0.25758,1.97389,1.97389,0.00000
2022-10-29 05:33:47,0.25879,1.97813,1.97813,0.00000
2022-10-29 05:33:48,0.25879,1.97813,1.97813,0.00000
2022-10-29 05:33:49,0.26000,1.98232,1.98232,0.00000
2022-10-29 05:33:50,0.25758,1.97389,1.97389,0.00000
2022-10-29 05:33:51,0.25750,1.97363,1.97363,0.00000
2022-10-29 05:33:52,0.25758,1.97389,1.97389,0.00000
2022-10-29 05:33:53,0.25879,1.97813,1.97813,0.00000
2022-10-29 05:33:54,0.25879,1.97813,1.97813,0.00000
2022-10-29 05:33:55,0.26000,1.98232,1.98232,0.00000
2022-10-29 05:33:56,0.25628,1.96939,1.96939,0.00000
2022-10-29 05:33:57,0.25750,1.97363,1.97363,0.00000
2022-10-29 05:33:58,0.25879,1.97813,1.97813,0.00000
2022-10-29 05:33:59,0.25758,1.97389,1.97389,0.00000
2022-10-29 05:34:00,0.26000,1.98232,1.98232,0.00000
2022-10-29 05:34:01,0.25879,1.97813,1.97813,0.00000
2022-10-29 05:34:02,0.25628,1.96939,1.96939,0.00000
2022-10-29 05:34:03,0.25879,1.97813,1.97813,0.00000
2022-10-29 05:34:04,0.25879,1.97813,1.97813,0.00000
2022-10-29 05:34:05,0.26131,1.98686,1.98686,0.00000
2022-10-29 05:34:06,0.25377,1.96065,1.96065,0.00000
