Date,CPU Utilization,CPU Power
2022-10-29 02:20:42,0.25253,1.92492
2022-10-29 02:20:43,0.25377,1.96065
2022-10-29 02:20:44,0.25126,1.93077
2022-10-29 02:20:45,0.25253,1.92492
2022-10-29 02:20:46,0.25126,1.92051
2022-10-29 02:20:47,0.25126,1.92051
2022-10-29 02:20:48,0.25126,1.91045
2022-10-29 02:20:49,0.25253,1.92492
2022-10-29 02:20:50,0.25000,1.91614
2022-10-29 02:20:51,0.25126,1.92051
2022-10-29 02:20:52,0.25126,1.91045
2022-10-29 02:20:53,0.25253,1.93519
2022-10-29 02:20:54,0.25126,1.92051
2022-10-29 02:20:55,0.25000,1.90608
2022-10-29 02:20:56,0.25253,1.92492
2022-10-29 02:20:57,0.25126,1.93077
2022-10-29 02:20:58,0.25000,1.90608
2022-10-29 02:20:59,0.25253,1.92492
2022-10-29 02:21:00,0.25126,1.93077
2022-10-29 02:21:01,0.25126,1.91045
2022-10-29 02:21:02,0.25126,1.92051
2022-10-29 02:21:03,0.25126,1.91045
2022-10-29 02:21:04,0.25126,1.93077
2022-10-29 02:21:05,0.25126,1.91045
2022-10-29 02:21:06,0.25126,1.93077
2022-10-29 02:21:07,0.25000,1.92641
2022-10-29 02:21:08,0.25126,1.93077
2022-10-29 02:21:09,0.25126,1.92051
2022-10-29 02:21:10,0.25126,1.92051
2022-10-29 02:21:11,0.25000,1.91614
2022-10-29 02:21:12,0.25253,1.87646
2022-10-29 02:21:13,0.25000,1.91614
2022-10-29 02:21:14,0.25253,1.93519
2022-10-29 02:21:15,0.25000,1.90608
2022-10-29 02:21:16,0.24874,1.90131
2022-10-29 02:21:17,0.25126,1.91045
2022-10-29 02:21:18,0.25000,1.91614
2022-10-29 02:21:19,0.25377,1.92955
2022-10-29 02:21:20,0.25126,1.95192
2022-10-29 02:21:21,0.25126,1.92051
2022-10-29 02:21:22,0.25253,1.92492
2022-10-29 02:21:23,0.25253,1.92492
2022-10-29 02:21:24,0.25000,1.90608
2022-10-29 02:21:25,0.25000,1.91614
2022-10-29 02:21:26,0.25126,1.91045
2022-10-29 02:21:27,0.25126,1.93077
2022-10-29 02:21:28,0.25000,1.91614
2022-10-29 02:21:29,0.24874,1.90131
2022-10-29 02:21:30,0.25126,1.92051
2022-10-29 02:21:31,0.25000,1.91614
2022-10-29 02:21:32,0.25253,1.93519
2022-10-29 02:21:33,0.25253,1.93519
2022-10-29 02:21:34,0.25000,1.90608
2022-10-29 02:21:35,0.25000,1.91584
2022-10-29 02:21:36,0.25250,1.91517
2022-10-29 02:21:37,0.25126,1.93077
2022-10-29 02:21:38,0.25000,1.90608
2022-10-29 02:21:39,0.25126,1.92051
2022-10-29 02:21:40,0.25126,1.92051
2022-10-29 02:21:41,0.25000,1.91614
2022-10-29 02:21:42,0.25126,1.92051
2022-10-29 02:21:43,0.25000,1.90567
2022-10-29 02:21:44,0.25126,1.92051
2022-10-29 02:21:45,0.25126,1.93077
2022-10-29 02:21:46,0.25126,1.91045
2022-10-29 02:21:47,0.25000,1.90608
2022-10-29 02:21:48,0.25000,1.91614
2022-10-29 02:21:49,0.25377,1.93972
2022-10-29 02:21:50,0.25126,1.92051
2022-10-29 02:21:51,0.25126,1.92051
2022-10-29 02:21:52,0.25126,1.92051
2022-10-29 02:21:53,0.25253,1.93519
2022-10-29 02:21:54,0.25000,1.90608
2022-10-29 02:21:55,0.25000,1.92641
2022-10-29 02:21:56,0.25253,1.92492
2022-10-29 02:21:57,0.25000,1.93687
2022-10-29 02:21:58,0.25126,1.92051
2022-10-29 02:21:59,0.25000,1.90608
2022-10-29 02:22:00,0.25000,1.91614
2022-10-29 02:22:01,0.25253,1.92492
2022-10-29 02:22:02,0.25250,1.93530
2022-10-29 02:22:03,0.25126,1.92051
2022-10-29 02:22:04,0.25253,1.92492
2022-10-29 02:22:05,0.25126,1.91045
2022-10-29 02:22:06,0.25000,1.91614
2022-10-29 02:22:07,0.25253,1.92492
2022-10-29 02:22:08,0.25126,1.92051
2022-10-29 02:22:09,0.25126,1.91045
2022-10-29 02:22:10,0.25000,1.91614
2022-10-29 02:22:11,0.25126,1.92051
2022-10-29 02:22:12,0.25377,1.93972
2022-10-29 02:22:13,0.25126,1.92051
2022-10-29 02:22:14,0.25126,1.92051
2022-10-29 02:22:15,0.25126,1.92051
2022-10-29 02:22:16,0.25126,1.92051
2022-10-29 02:22:17,0.25126,1.92051
2022-10-29 02:22:18,0.25126,1.93077
2022-10-29 02:22:19,0.25126,1.92051
2022-10-29 02:22:20,0.25250,1.92514
2022-10-29 02:22:21,0.25253,1.93519
2022-10-29 02:22:22,0.24750,1.88702
