Date,CPU Utilization,CPU Power
2022-10-28 19:06:45,0.25126,1.92051
2022-10-28 19:06:46,0.25126,1.94124
2022-10-28 19:06:47,0.25126,1.93077
2022-10-28 19:06:48,0.25063,1.91832
2022-10-28 19:06:49,0.25126,1.92051
2022-10-28 19:06:50,0.25189,1.93298
2022-10-28 19:06:51,0.25063,1.90826
2022-10-28 19:06:52,0.25189,1.93298
2022-10-28 19:06:53,0.25063,1.91832
2022-10-28 19:06:54,0.25063,1.90826
2022-10-28 19:06:55,0.25189,1.93298
2022-10-28 19:06:56,0.25126,1.92051
2022-10-28 19:06:57,0.25126,1.92051
2022-10-28 19:06:58,0.25126,1.92051
2022-10-28 19:06:59,0.25313,1.92734
2022-10-28 19:07:00,0.25063,1.91832
2022-10-28 19:07:01,0.25126,1.92051
2022-10-28 19:07:02,0.25126,1.92051
2022-10-28 19:07:03,0.25189,1.93298
2022-10-28 19:07:04,0.25063,1.90826
2022-10-28 19:07:05,0.25126,1.92051
2022-10-28 19:07:06,0.25126,1.92051
2022-10-28 19:07:07,0.25313,1.92734
2022-10-28 19:07:08,0.25126,1.92051
2022-10-28 19:07:09,0.25063,1.90826
2022-10-28 19:07:10,0.25189,1.93298
2022-10-28 19:07:11,0.25126,1.92051
2022-10-28 19:07:12,0.25126,1.92051
2022-10-28 19:07:13,0.25377,1.92955
2022-10-28 19:07:14,0.25126,1.92051
2022-10-28 19:07:15,0.25063,1.90826
2022-10-28 19:07:16,0.25126,1.92051
2022-10-28 19:07:17,0.25189,1.93298
2022-10-28 19:07:18,0.25063,1.90826
2022-10-28 19:07:19,0.25126,1.92051
2022-10-28 19:07:20,0.25063,1.90826
2022-10-28 19:07:21,0.25063,1.91832
2022-10-28 19:07:22,0.25189,1.93298
2022-10-28 19:07:23,0.25063,1.91832
2022-10-28 19:07:24,0.25126,1.95192
2022-10-28 19:07:25,0.25377,1.93972
2022-10-28 19:07:26,0.25126,1.92051
2022-10-28 19:07:27,0.25063,1.91832
2022-10-28 19:07:28,0.25063,1.90826
2022-10-28 19:07:29,0.25126,1.92051
2022-10-28 19:07:30,0.25126,1.92051
2022-10-28 19:07:31,0.25063,1.89838
2022-10-28 19:07:32,0.25126,1.92051
2022-10-28 19:07:33,0.24937,1.91365
2022-10-28 19:07:34,0.25377,1.93972
