Date,CPU Utilization,CPU Power
2022-10-31 16:28:56,0.24750,1.88702
2022-10-31 16:28:57,0.24750,1.88702
2022-10-31 16:28:58,0.25000,1.90608
2022-10-31 16:28:59,0.25000,1.90608
2022-10-31 16:29:00,0.25510,1.92382
2022-10-31 16:29:01,0.25000,1.88652
2022-10-31 16:29:02,0.25000,1.90608
2022-10-31 16:29:03,0.25000,1.88652
2022-10-31 16:29:04,0.25000,1.90608
2022-10-31 16:29:05,0.25000,1.90608
2022-10-31 16:29:06,0.25000,1.88652
2022-10-31 16:29:07,0.25510,1.92382
2022-10-31 16:29:08,0.25000,1.90608
2022-10-31 16:29:09,0.25000,1.90608
2022-10-31 16:29:10,0.25000,1.88652
2022-10-31 16:29:11,0.25000,1.90608
2022-10-31 16:29:12,0.25000,1.88652
2022-10-31 16:29:13,0.25510,1.92382
2022-10-31 16:29:14,0.25000,1.90608
2022-10-31 16:29:15,0.25000,1.90608
2022-10-31 16:29:16,0.25000,1.88652
2022-10-31 16:29:17,0.25000,1.92641
2022-10-31 16:29:18,0.25510,1.90426
2022-10-31 16:29:19,0.25510,1.94415
2022-10-31 16:29:20,0.25000,1.88652
2022-10-31 16:29:21,0.25000,1.88652
2022-10-31 16:29:22,0.25000,1.92641
2022-10-31 16:29:23,0.25000,1.84953
2022-10-31 16:29:24,0.25510,1.90426
2022-10-31 16:29:25,0.24750,1.90714
2022-10-31 16:29:26,0.25000,1.88652
2022-10-31 16:29:27,0.25000,1.90608
2022-10-31 16:29:28,0.25510,1.92382
2022-10-31 16:29:29,0.25510,1.92382
2022-10-31 16:29:30,0.25000,1.88652
2022-10-31 16:29:31,0.25000,1.94755
2022-10-31 16:29:32,0.25000,1.88652
2022-10-31 16:29:33,0.25510,1.92382
2022-10-31 16:29:34,0.25510,1.94415
2022-10-31 16:29:35,0.25000,1.88652
2022-10-31 16:29:36,0.25000,1.90608
2022-10-31 16:29:37,0.25000,1.90608
2022-10-31 16:29:38,0.25000,1.90608
2022-10-31 16:29:39,0.25000,1.88652
2022-10-31 16:29:40,0.25510,1.92382
2022-10-31 16:29:41,0.25000,1.88652
2022-10-31 16:29:42,0.25000,1.88652
2022-10-31 16:29:43,0.25000,1.92641
2022-10-31 16:29:44,0.25000,1.86768
2022-10-31 16:29:45,0.25510,1.92382
2022-10-31 16:29:46,0.25765,1.94306
2022-10-31 16:29:47,0.24750,1.88702
2022-10-31 16:29:48,0.25000,1.88652
2022-10-31 16:29:49,0.25000,1.92641
2022-10-31 16:29:50,0.25000,1.88652
2022-10-31 16:29:51,0.24750,1.88702
2022-10-31 16:29:52,0.25510,1.92382
2022-10-31 16:29:53,0.25000,1.90608
2022-10-31 16:29:54,0.25000,1.88652
2022-10-31 16:29:55,0.25000,1.90608
2022-10-31 16:29:56,0.25000,1.88652
2022-10-31 16:29:57,0.25510,1.92382
2022-10-31 16:29:58,0.25000,1.90608
2022-10-31 16:29:59,0.25000,1.90608
2022-10-31 16:30:00,0.25000,1.90608
2022-10-31 16:30:01,0.25000,1.88652
2022-10-31 16:30:02,0.25510,1.90426
2022-10-31 16:30:03,0.25250,1.92514
2022-10-31 16:30:04,0.25000,1.90608
2022-10-31 16:30:05,0.25000,1.88652
2022-10-31 16:30:06,0.25510,1.96529
2022-10-31 16:30:07,0.25000,1.90608
2022-10-31 16:30:08,0.25000,1.90608
2022-10-31 16:30:09,0.25000,1.90608
2022-10-31 16:30:10,0.25000,1.88652
2022-10-31 16:30:11,0.25000,1.88652
2022-10-31 16:30:12,0.25000,1.90608
2022-10-31 16:30:13,0.25255,1.88522
2022-10-31 16:30:14,0.25000,1.88652
2022-10-31 16:30:15,0.25000,1.90608
2022-10-31 16:30:16,0.25000,1.90608
2022-10-31 16:30:17,0.25250,1.90538
2022-10-31 16:30:18,0.25510,1.94415
2022-10-31 16:30:19,0.25000,1.88652
2022-10-31 16:30:20,0.25000,1.88652
2022-10-31 16:30:21,0.25000,1.90608
2022-10-31 16:30:22,0.25250,1.92514
2022-10-31 16:30:23,0.25000,1.88652
2022-10-31 16:30:24,0.25510,1.94415
2022-10-31 16:30:25,0.25000,1.86768
2022-10-31 16:30:26,0.25510,1.92382
2022-10-31 16:30:27,0.24750,1.88702
2022-10-31 16:30:28,0.25000,1.90608
2022-10-31 16:30:29,0.25000,1.88652
2022-10-31 16:30:30,0.25510,1.94415
2022-10-31 16:30:31,0.25000,1.88652
2022-10-31 16:30:32,0.25000,1.90608
2022-10-31 16:30:33,0.25000,1.90608
2022-10-31 16:30:34,0.25510,1.90426
2022-10-31 16:30:35,0.25765,1.94306
2022-10-31 16:30:36,0.25510,1.94415
2022-10-31 16:30:37,0.25000,1.88652
2022-10-31 16:30:38,0.25000,1.88652
2022-10-31 16:30:39,0.25000,1.90608
2022-10-31 16:30:40,0.25510,1.92382
2022-10-31 16:30:41,0.25510,1.92382
2022-10-31 16:30:42,0.25000,1.90608
2022-10-31 16:30:43,0.25000,1.90608
2022-10-31 16:30:44,0.25000,1.90608
2022-10-31 16:30:45,0.25000,1.90608
2022-10-31 16:30:46,0.25000,1.88652
2022-10-31 16:30:47,0.25000,1.92641
2022-10-31 16:30:48,0.25510,1.90426
2022-10-31 16:30:49,0.25250,1.90538
2022-10-31 16:30:50,0.25000,1.90608
2022-10-31 16:30:51,0.25000,1.90608
2022-10-31 16:30:52,0.25510,1.90426
2022-10-31 16:30:53,0.25510,1.94415
2022-10-31 16:30:54,0.25000,1.86768
2022-10-31 16:30:55,0.25000,1.90608
2022-10-31 16:30:56,0.25000,1.90608
2022-10-31 16:30:57,0.25000,1.88652
2022-10-31 16:30:58,0.25000,1.88652
2022-10-31 16:30:59,0.25510,1.92382
2022-10-31 16:31:00,0.25000,1.90608
2022-10-31 16:31:01,0.25000,1.88652
2022-10-31 16:31:02,0.25000,1.92641
2022-10-31 16:31:03,0.25510,1.90426
2022-10-31 16:31:04,0.25000,1.88652
2022-10-31 16:31:05,0.25000,1.92641
2022-10-31 16:31:06,0.24750,1.88702
2022-10-31 16:31:07,0.25510,1.92382
2022-10-31 16:31:08,0.25765,1.94306
2022-10-31 16:31:09,0.25000,1.90608
2022-10-31 16:31:10,0.25000,1.90608
2022-10-31 16:31:11,0.24750,1.90714
2022-10-31 16:31:12,0.25510,1.90426
2022-10-31 16:31:13,0.25250,1.90538
2022-10-31 16:31:14,0.25000,1.90608
2022-10-31 16:31:15,0.25000,1.90608
2022-10-31 16:31:16,0.25000,1.90608
2022-10-31 16:31:17,0.25510,1.92382
2022-10-31 16:31:18,0.25000,1.86768
2022-10-31 16:31:19,0.25250,1.92514
2022-10-31 16:31:20,0.24750,1.88702
2022-10-31 16:31:21,0.25000,1.90608
2022-10-31 16:31:22,0.25510,1.90426
2022-10-31 16:31:23,0.25250,1.94567
2022-10-31 16:31:24,0.25000,1.86768
2022-10-31 16:31:25,0.25000,1.90608
2022-10-31 16:31:26,0.25510,1.94415
2022-10-31 16:31:27,0.25510,1.92382
2022-10-31 16:31:28,0.25000,1.90608
2022-10-31 16:31:29,0.25000,1.90608
2022-10-31 16:31:30,0.25510,1.92382
2022-10-31 16:31:31,0.25510,1.92382
2022-10-31 16:31:32,0.25765,1.92330
2022-10-31 16:31:33,0.25510,1.92382
2022-10-31 16:31:34,0.25000,1.92641
2022-10-31 16:31:35,0.25000,1.88652
2022-10-31 16:31:36,0.25000,1.88652
2022-10-31 16:31:37,0.25000,1.90608
2022-10-31 16:31:38,0.25510,1.92382
2022-10-31 16:31:39,0.25000,1.88652
2022-10-31 16:31:40,0.25000,1.90608
2022-10-31 16:31:41,0.25000,1.88652
2022-10-31 16:31:42,0.25000,1.90608
2022-10-31 16:31:43,0.25510,1.94415
2022-10-31 16:31:44,0.25000,1.88652
2022-10-31 16:31:45,0.24750,1.88702
2022-10-31 16:31:46,0.25250,1.92514
2022-10-31 16:31:47,0.25000,1.90608
2022-10-31 16:31:48,0.25000,1.88652
